clause#;word#;passage;link;verb;stem;phr1#;phr1_txt;phr1_function;phr1_corr;phr2#;phr2_txt;phr2_function;phr2_corr;phr3#;phr3_txt;phr3_function;phr3_corr;phr4#;phr4_txt;phr4_function;phr4_corr;phr5#;phr5_txt;phr5_function;phr5_corr;phr6#;phr6_txt;phr6_function;phr6_corr;phr7#;phr7_txt;phr7_function;phr7_corr;phr8#;phr8_txt;phr8_function;phr8_corr
461775;185842;1_Kings 11:38;link;NTTJ ;qal;712086;W;Conj;;712087;NTTJ ;Pred;;712088;LK ;Cmpl;;712089;>T&J#R>L00;Objc;;;;;;;;;;;;;;;;;
461808;186002;1_Kings 12:4;link;NTN ;qal;712185;>#R&;Rela;;712186;NTN ;Pred;;712187;<LJNW ;Cmpl;;;;;;;;;;;;;;;;;;;;;
461839;186127;1_Kings 12:9;link;NTN ;qal;712271;>#R&;Rela;;712272;NTN ;Pred;;712273;>BJK ;Subj;;712274;<LJNW00;Cmpl;;;;;;;;;;;;;;;;;
461939;186635;1_Kings 12:29;link;NTN ;qal;712570;W;Conj;;712571;>T&H>XD ;Objc;;712572;NTN ;Pred;;712573;BDN00;Cmpl;;;;;;;;;;;;;;;;;
461972;186819;1_Kings 13:3;link;NTN ;qal;712675;W;Conj;;712676;NTN ;Pred;;712677;BJWM HHW> ;Time;;712678;MWPT ;Objc;;;;;;;;;;;;;;;;;
461992;186901;1_Kings 13:5;link;NTN ;qal;712727;>#R ;Rela;;712728;NTN ;Pred;;712729;>J# H>LHJM ;Subj;;712730;BDBR JHWH00;Adju;;;;;;;;;;;;;;;;;
462004;186966;1_Kings 13:7;link;>TNH ;qal;712767;W;Conj;;712768;>TNH ;Pred;;712769;LK ;Cmpl;;712770;MTT00;Objc;;;;;;;;;;;;;;;;;
462006;186978;1_Kings 13:8;link;TTN&;qal;712775;>M&;Conj;;712776;TTN&;Pred;;712777;LJ ;Cmpl;;712778;>T&XYJ BJTK ;Objc;;;;;;;;;;;;;;;;;
462112;187418;1_Kings 13:26;link;JTNHW ;qal;713094;W;Conj;;713095;JTNHW ;PreO;;713096;JHWH ;Subj;;713097;L>RJH ;Cmpl;;;;;;;;;;;;;;;;;
462196;187793;1_Kings 14:7;link;>TNK ;qal;713327;W;Conj;;713328;>TNK ;PreO;;713329;NGJD ;Objc;;713330;<L <MJ J#R>L00;Cmpl;;;;;;;;;;;;;;;;;
462198;187807;1_Kings 14:8;link;>TNH ;qal;713335;W;Conj;;713336;>TNH ;PreO;;713337;LK ;Cmpl;;;;;;;;;;;;;;;;;;;;;
462240;188001;1_Kings 14:15;link;NTN ;qal;713459;>#R ;Rela;;713460;NTN ;Pred;;713461;L>BWTJHM ;Cmpl;;;;;;;;;;;;;;;;;;;;;
462244;188020;1_Kings 14:16;link;JTN ;qal;713470;W;Conj;;713471;JTN ;Pred;;713472;>T&J#R>L ;Objc;;713473;BGLL XV>WT JRB<M ;Adju;;;;;;;;;;;;;;;;;
462306;188400;1_Kings 15:4;link;NTN ;qal;713673;KJ ;Conj;;713674;LM<N DWD ;Adju;;713675;NTN ;Pred;;713676;JHWH >LHJW ;Subj;;713677;LW ;Cmpl;;713678;NJR BJRW#LM ;Objc;;;;;;;;;
462340;188629;1_Kings 15:17;link;TT ;qal;713795;LBLTJ TT ;Pred;;713796;JY> WB> ;Objc;;713797;L>S> MLK JHWDH00;Cmpl;;;;;;;;;;;;;;;;;;;;;
462343;188660;1_Kings 15:18;link;JTNM ;qal;713805;W;Conj;;713806;JTNM ;PreO;;713807;BJD&<BDJW ;Cmpl;;;;;;;;;;;;;;;;;;;;;
462409;189065;1_Kings 16:2;link;>TNK ;qal;714005;W;Conj;;714006;>TNK ;PreO;;714007;NGJD ;Objc;;714008;<L <MJ J#R>L ;Cmpl;;;;;;;;;;;;;;;;;
462414;189092;1_Kings 16:3;link;NTTJ ;qal;714020;W;Conj;;714021;NTTJ ;Pred;;714022;>T&BJTK ;Objc;;714023;KBJT JRB<M BN&NBV00;Cmpl;;;;;;;;;;;;;;;;;
462603;190093;1_Kings 17:14;link;TT&;qal;714578;TT&;Pred;;714579;JHWH ;Subj;;714580;G#M ;Objc;;714581;<L&PNJ H>DMH00;Cmpl;;;;;;;;;;;;;;;;;
462622;190184;1_Kings 17:19;link;TNJ&;qal;714633;TNJ&;Pred;;714634;LJ ;Cmpl;;714635;>T&BNK ;Objc;;;;;;;;;;;;;;;;;;;;;
462643;190280;1_Kings 17:23;link;JTNHW ;qal;714696;W;Conj;;714697;JTNHW ;PreO;;714698;L>MW ;Cmpl;;;;;;;;;;;;;;;;;;;;;
462656;190330;1_Kings 18:1;link;>TNH ;qal;714730;W;Conj;;714731;>TNH ;Pred;;714732;MVR ;Objc;;714733;<L&PNJ H>DMH00;Cmpl;;;;;;;;;;;;;;;;;
462693;190487;1_Kings 18:9;link;NTN ;qal;714835;KJ&;Conj;;714836;>TH ;Subj;;714837;NTN ;PreC;;714838;>T&<BDK ;Objc;;714839;BJD&>X>B ;Cmpl;;;;;;;;;;;;;
462767;190784;1_Kings 18:23;link;JTNW&;qal;715035;W;Conj;;715036;JTNW&;Pred;;715037;LNW ;Cmpl;;715038;#NJM PRJM ;Objc;;;;;;;;;;;;;;;;;
462773;190815;1_Kings 18:23;link;NTTJ ;qal;715056;W;Conj;;715057;NTTJ ;Pred;;715058;<L&H<YJM ;Cmpl;;;;;;;;;;;;;;;;;;;;;
462791;190891;1_Kings 18:26;link;NTN ;qal;715108;>#R&;Rela;;715109;NTN ;Pred;;715110;LHM ;Cmpl;;;;;;;;;;;;;;;;;;;;;
463044;191901;1_Kings 19:21;link;JTN ;qal;715791;W;Conj;;715792;JTN ;Pred;;715793;L<M ;Cmpl;;;;;;;;;;;;;;;;;;;;;
463072;192011;1_Kings 20:5;link;TTN00;qal;715857;KSPK WZHBK WN#JK WBNJK ;Objc;;715858;LJ ;Cmpl;;715859;TTN00;Pred;;;;;;;;;;;;;;;;;;;;;
463119;192219;1_Kings 20:13;link;NTNW ;qal;715985;HNNJ ;IntS;;715986;NTNW ;PtcO;;715987;BJDK ;Cmpl;;715988;HJWM ;Time;;;;;;;;;;;;;;;;;
463197;192569;1_Kings 20:28;link;NTTJ ;qal;716212;W;Conj;;716213;NTTJ ;Pred;;716214;>T&KL&HHMWN HGDWL HZH ;Objc;;716215;BJDK ;Cmpl;;;;;;;;;;;;;;;;;
463297;193002;1_Kings 21:2;link;TNH&;qal;716508;TNH&;Pred;;716509;LJ ;Cmpl;;716510;>T&KRMK ;Objc;;;;;;;;;;;;;;;;;;;;;
463300;193018;1_Kings 21:2;link;>TNH ;qal;716519;W;Conj;;716520;>TNH ;Pred;;716521;LK ;Cmpl;;716522;TXTJW ;Adju;;716523;KRM ;Objc;;;;;;;;;;;;;
463303;193028;1_Kings 21:2;link;>TNH&;qal;716529;>TNH&;Pred;;716530;LK ;Cmpl;;716531;KSP MXJR ZH00;Objc;;;;;;;;;;;;;;;;;;;;;
463306;193043;1_Kings 21:3;link;TTJ ;qal;716539;MTTJ ;PreS;;716540;>T&NXLT >BTJ ;Objc;;716541;LK00;Cmpl;;;;;;;;;;;;;;;;;;;;;
463311;193068;1_Kings 21:4;link;>TN ;qal;716554;L>&;Nega;;716555;>TN ;Pred;;716556;LK ;Cmpl;;716557;>T&NXLT >BWTJ ;Objc;;;;;;;;;;;;;;;;;
463322;193113;1_Kings 21:6;link;TNH&;qal;716591;TNH&;Pred;;716592;LJ ;Cmpl;;716593;>T&KRMK ;Objc;;716594;BKSP ;Adju;;;;;;;;;;;;;;;;;
463323;193123;1_Kings 21:6;link;>TNH&;qal;716595;>W ;Conj;;716599;>TNH&;Pred;;716600;LK ;Cmpl;;716601;KRM ;Objc;;716602;TXTJW ;Adju;;;;;;;;;;;;;
463326;193130;1_Kings 21:6;link;>TN ;qal;716605;L>&;Nega;;716606;>TN ;Pred;;716607;LK ;Cmpl;;716608;>T&KRMJ00;Objc;;;;;;;;;;;;;;;;;
463332;193152;1_Kings 21:7;link;>TN ;qal;716624;>NJ ;Subj;;716625;>TN ;Pred;;716626;LK ;Cmpl;;716627;>T&KRM NBWT HJZR<>LJ00;Objc;;;;;;;;;;;;;;;;;
463376;193338;1_Kings 21:15;link;TT&;qal;716740;LTT&;Pred;;716741;LK ;Cmpl;;716742;BKSP ;Adju;;;;;;;;;;;;;;;;;;;;;
463417;193475;1_Kings 21:22;link;NTTJ ;qal;716836;W;Conj;;716837;NTTJ ;Pred;;716838;>T&BJTK ;Objc;;716839;KBJT JRB<M BN&NBV WKBJT B<#> BN&>XJH ;Adju;;;;;;;;;;;;;;;;;
463475;193757;1_Kings 22:6;link;JTN ;qal;717007;W;Conj;;717008;JTN ;Pred;;717009;>DNJ ;Subj;;717010;BJD HMLK00;Cmpl;;;;;;;;;;;;;;;;;
463504;193886;1_Kings 22:12;link;NTN ;qal;717092;W;Conj;;717093;NTN ;Pred;;717094;JHWH ;Subj;;717095;BJD HMLK00;Cmpl;;;;;;;;;;;;;;;;;
463524;193966;1_Kings 22:15;link;NTN ;qal;717150;W;Conj;;717151;NTN ;Pred;;717152;JHWH ;Subj;;717153;BJD HMLK00;Cmpl;;;;;;;;;;;;;;;;;
463566;194130;1_Kings 22:23;link;NTN ;qal;717268;HNH ;Intj;;717269;NTN ;Pred;;717270;JHWH ;Subj;;717271;RWX #QR ;Objc;;717272;BPJ KL&NBJ>JK >LH ;Cmpl;;;;;;;;;;;;;
463993;196028;2_Kings 3:10;link;TT ;qal;718492;LTT ;Pred;;718493;>WTM ;Objc;;718494;BJD&MW>B00;Cmpl;;;;;;;;;;;;;;;;;;;;;
464010;196118;2_Kings 3:13;link;TT ;qal;718544;LTT ;Pred;;718545;>WTM ;Objc;;718546;BJD&MW>B00;Cmpl;;;;;;;;;;;;;;;;;;;;;
464031;196207;2_Kings 3:18;link;NTN ;qal;718608;W;Conj;;718609;NTN ;Pred;;718610;>T&MW>B ;Objc;;718611;BJDKM00;Cmpl;;;;;;;;;;;;;;;;;
464325;197398;2_Kings 4:42;link;TN ;qal;719426;TN ;Pred;;719427;L<M ;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
464328;197408;2_Kings 4:43;link;>TN ;qal;719433;MH ;Ques;;719434;>TN ;Pred;;719435;ZH ;Objc;;719436;LPNJ M>H >J# ;Cmpl;;;;;;;;;;;;;;;;;
464330;197416;2_Kings 4:43;link;TN ;qal;719439;TN ;Pred;;719440;L<M ;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
464335;197430;2_Kings 4:44;link;JTN ;qal;719450;W;Conj;;719451;JTN ;Pred;;719452;LPNJHM ;Cmpl;;;;;;;;;;;;;;;;;;;;;
464340;197457;2_Kings 5:1;link;NTN&;qal;719466;KJ&;Conj;;719467;BW ;Adju;;719468;NTN&;Pred;;719469;JHWH ;Subj;;719470;T#W<H ;Objc;;719471;L>RM ;Cmpl;;;;;;;;;
464440;197857;2_Kings 5:17;link;JTN&;hof;719747;JTN&;Pred;;719748;N> ;Intj;;719749;L<BDK ;Cmpl;;719750;M#> YMD&PRDJM >DMH ;Subj;;;;;;;;;;;;;;;;;
464473;198009;2_Kings 5:22;link;TNH&;qal;719841;TNH&;Pred;;719842;N> ;Intj;;719843;LHM ;Cmpl;;719844;KKR&KSP W#TJ XLPWT BGDJM00;Objc;;;;;;;;;;;;;;;;;
464479;198039;2_Kings 5:23;link;JTN ;qal;719858;W;Conj;;719859;JTN ;Pred;;719860;>L&#NJ N<RJW ;Cmpl;;;;;;;;;;;;;;;;;;;;;
464661;198736;2_Kings 6:28;link;TNJ ;qal;720343;TNJ ;Pred;;720344;>T&BNK ;Objc;;;;;;;;;;;;;;;;;;;;;;;;;
464667;198762;2_Kings 6:29;link;TNJ ;qal;720361;TNJ ;Pred;;720362;>T&BNK ;Objc;;;;;;;;;;;;;;;;;;;;;;;;;
464872;199672;2_Kings 8:6;link;JTN&;qal;720949;W;Conj;;720950;JTN&;Pred;;720951;LH ;Cmpl;;720952;HMLK ;Subj;;720953;SRJS >XD ;Objc;;;;;;;;;;;;;
464949;199995;2_Kings 8:19;link;TT ;qal;721161;LTT ;Pred;;721162;LW ;Supp;Cmpl;721163;NJR ;Objc;;721164;LBNJW ;Cmpl;BoundErr;721165;KL&HJMJM00;Time;;;;;;;;;;;;;
465026;200412;2_Kings 9:9;link;NTTJ ;qal;721390;W;Conj;;721391;NTTJ ;Pred;;721392;>T&BJT >X>B ;Objc;;721393;KBJT JRB<M BN&NBV WKBJT B<#> BN&>XJH00;Cmpl;;;;;;;;;;;;;;;;;
465282;201498;2_Kings 10:15;link;TNH ;qal;722086;TNH ;Pred;;722087;>T&JDK ;Objc;;;;;;;;;;;;;;;;;;;;;;;;;
465283;201502;2_Kings 10:15;link;JTN ;qal;722088;W;Conj;;722089;JTN ;Pred;;722090;JDW ;Objc;;;;;;;;;;;;;;;;;;;;;
465425;202223;2_Kings 11:10;link;JTN ;qal;722499;W;Conj;;722500;JTN ;Pred;;722501;HKHN ;Subj;;722502;L#RJ HM>WT ;Cmpl;;722503;>T&HXNJT W>T&H#LVJM ;Objc;;;;;;;;;;;;;
465431;202285;2_Kings 11:12;link;JTN ;qal;722521;W;Conj;;722522;JTN ;Pred;;722523;<LJW ;Cmpl;;722524;>T&HNZR W>T&H<DWT ;Objc;;;;;;;;;;;;;;;;;
465499;202712;2_Kings 12:8;link;TTNHW00;qal;722743;KJ&;Conj;;722744;LBDQ HBJT ;Cmpl;;722745;TTNHW00;PreO;;;;;;;;;;;;;;;;;;;;;
465505;202746;2_Kings 12:10;link;JTN ;qal;722763;W;Conj;;722764;JTN ;Pred;;722765;>TW ;Objc;;722766;>YL HMZBX MJMJN ;Cmpl;;;;;;;;;;;;;;;;;
465507;202759;2_Kings 12:10;link;NTNW&;qal;722770;W;Conj;;722771;NTNW&;Pred;;722772;#MH ;Cmpl;;722773;HKHNJM #MRJ HSP ;Subj;;722774;>T&KL&HKSP ;Objc;;;;;;;;;;;;;
465516;202807;2_Kings 12:12;link;NTNW ;qal;722795;W;Conj;;722796;NTNW ;Pred;;722797;>T&HKSP HMTKN ;Objc;;722798;<L&JDJ <#J HML>KH ;Cmpl;;;;;;;;;;;;;;;;;
465525;202896;2_Kings 12:15;link;JTNHW ;qal;722826;KJ&;Conj;;722827;L<#J HML>KH ;Cmpl;;722828;JTNHW ;PreO;;;;;;;;;;;;;;;;;;;;;
465528;202910;2_Kings 12:16;link;JTNW ;qal;722837;>#R ;Rela;;722838;JTNW ;Pred;;722839;>T&HKSP ;Objc;;722840;<L&JDM ;Cmpl;;;;;;;;;;;;;;;;;
465529;202917;2_Kings 12:16;link;TT ;qal;722841;LTT ;Pred;;722842;L<#J HML>KH ;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
465561;203118;2_Kings 13:3;link;JTNM ;qal;722943;W;Conj;;722944;JTNM ;PreO;;722945;BJD XZ>L MLK&>RM WBJD BN&HDD BN&XZ>L ;Cmpl;;722946;KL&HJMJM00;Time;;;;;;;;;;;;;;;;;
465566;203154;2_Kings 13:5;link;JTN ;qal;722962;W;Conj;;722963;JTN ;Pred;;722964;JHWH ;Subj;;722965;LJ#R>L ;Cmpl;;722966;MW#J< ;Objc;;;;;;;;;;;;;
465698;203812;2_Kings 14:9;link;TNH&;qal;723356;TNH&;Pred;;723357;>T&BTK ;Objc;;723358;LBNJ ;Cmpl;;723359;L>#H ;Cmpl;;;;;;;;;;;;;;;;;
465827;204614;2_Kings 15:19;link;JTN ;qal;723768;W;Conj;;723769;JTN ;Pred;;723770;MNXM ;Subj;;723771;LPWL ;Cmpl;;723772;>LP KKR&KSP ;Objc;;;;;;;;;;;;;
465831;204645;2_Kings 15:20;link;TT ;qal;723784;LTT ;Pred;;723785;LMLK >#WR ;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
465943;205381;2_Kings 16:14;link;JTN ;qal;724132;W;Conj;;724133;JTN ;Pred;;724134;>TW ;Objc;;724135;<L&JRK HMZBX YPWNH00;Cmpl;;;;;;;;;;;;;;;;;
465956;205494;2_Kings 16:17;link;JTN ;qal;724174;W;Conj;;724175;JTN ;Pred;;724176;>TW ;Objc;;724177;<L MRYPT >BNJM00;Cmpl;;;;;;;;;;;;;;;;;
466039;205996;2_Kings 17:20;link;JTNM ;qal;724455;W;Conj;;724456;JTNM ;PreO;;724457;BJD&#SJM ;Cmpl;;;;;;;;;;;;;;;;;;;;;
466180;206799;2_Kings 18:14;link;TTN ;qal;724917;>T >#R&;Rela;;724918;TTN ;Pred;;724919;<LJ ;Cmpl;;;;;;;;;;;;;;;;;;;;;
466183;206819;2_Kings 18:15;link;JTN ;qal;724926;W;Conj;;724927;JTN ;Pred;;724928;XZQJH ;Subj;;724929;>T&KL&HKSP ;Objc;;;;;;;;;;;;;;;;;
466187;206856;2_Kings 18:16;link;JTNM ;qal;724940;W;Conj;;724941;JTNM ;PreO;;724942;LMLK >#WR00;Cmpl;;;;;;;;;;;;;;;;;;;;;
466223;207048;2_Kings 18:23;link;>TNH ;qal;725042;W;Conj;;725043;>TNH ;Pred;;725044;LK ;Cmpl;;725045;>LPJM SWSJM ;Objc;;;;;;;;;;;;;;;;;
466225;207055;2_Kings 18:23;link;TT ;qal;725048;LTT ;Pred;;725049;LK ;Supp;Adju;725050;RKBJM ;Objc;;725051;<LJHM00;Cmpl;;;;;;;;;;;;;;;;;
466258;207226;2_Kings 18:30;link;TNTN ;nif;725151;W;Conj;;725152;L> ;Nega;;725153;TNTN ;Pred;;725154;>T&H<JR HZ>T ;Subj;;725155;BJD MLK >#WR00;Cmpl;;;;;;;;;;;;;
466317;207538;2_Kings 19:7;link;NTN ;qal;725331;HNNJ ;IntS;;725332;NTN ;PreC;;725333;BW ;Cmpl;;725334;RWX ;Objc;;;;;;;;;;;;;;;;;
466338;207612;2_Kings 19:10;link;TNTN ;nif;725385;L> ;Nega;;725386;TNTN ;Pred;;725387;JRW#LM ;Subj;;725388;BJD MLK >#WR00;Cmpl;;;;;;;;;;;;;;;;;
466369;207761;2_Kings 19:18;link;NTNW ;qal;725463;W;Conj;;725464;NTNW ;Pred;;725465;>T&>LHJHM ;Objc;;725466;B># ;Cmpl;;;;;;;;;;;;;;;;;
466596;208839;2_Kings 21:8;link;NTTJ ;qal;726124;>#R ;Rela;;726125;NTTJ ;Pred;;726126;L>BWTM ;Cmpl;;;;;;;;;;;;;;;;;;;;;
466624;208971;2_Kings 21:14;link;NTTJM ;qal;726201;W;Conj;;726202;NTTJM ;PreO;;726203;BJD >JBJHM ;Cmpl;;;;;;;;;;;;;;;;;;;;;
466680;209308;2_Kings 22:5;link;JTNHW ;qal;726378;W;Conj;;726379;JTNHW ;PreO;;726380;<L&JD <#J HML>KH ;Cmpl;;;;;;;;;;;;;;;;;;;;;
466682;209319;2_Kings 22:5;link;JTNW ;qal;726384;W;Conj;;726385;JTNW ;Pred;;726386;>TW ;Objc;;726387;L<#J HML>KH ;Cmpl;;726392;LXR#JM WLBNJM WLGDRJM ;Cmpl;BoundErr;;;;;;;;;;;;
466688;209364;2_Kings 22:7;link;NTN ;nif;726403;H;Rela;;726404;NTN ;PreC;;726405;<L&JDM ;Cmpl;;;;;;;;;;;;;;;;;;;;;
466692;209391;2_Kings 22:8;link;JTN ;qal;726417;W;Conj;;726418;JTN ;Pred;;726419;XLQJH ;Subj;;726420;>T&HSPR ;Objc;;726421;>L&#PN ;Cmpl;;;;;;;;;;;;;
466699;209427;2_Kings 22:9;link;JTNHW ;qal;726440;W;Conj;;726441;JTNHW ;PreO;;726442;<L&JD <#J HML>KH ;Cmpl;;;;;;;;;;;;;;;;;;;;;
466703;209448;2_Kings 22:10;link;NTN ;qal;726451;SPR ;Objc;;726452;NTN ;Pred;;726453;LJ ;Cmpl;;726454;XLQJH HKHN ;Subj;;;;;;;;;;;;;;;;;
466775;209932;2_Kings 23:5;link;NTNW ;qal;726668;>#R ;Rela;;726669;NTNW ;Pred;;726670;MLKJ JHWDH ;Subj;;;;;;;;;;;;;;;;;;;;;
466797;210118;2_Kings 23:11;link;NTNW ;qal;726745;>#R ;Rela;;726746;NTNW ;Pred;;726747;MLKJ JHWDH ;Subj;;726748;L#M# ;Cmpl;;;;;;;;;;;;;;;;;
466903;210763;2_Kings 23:33;link;JTN&;qal;727070;W;Conj;;727071;JTN&;Pred;;727072;<N# ;PrAd;Objc;727073;<L&H>RY ;Cmpl;;727074;M>H KKR&KSP WKKR ZHB00;Objc;Adju;;;;;;;;;;;;
466909;210806;2_Kings 23:35;link;NTN ;qal;727093;W;Conj;;727094;HKSP WHZHB ;Objc;;727095;NTN ;Pred;;727096;JHWJQJM ;Subj;;727097;LPR<H ;Cmpl;;;;;;;;;;;;;
466911;210816;2_Kings 23:35;link;TT ;qal;727101;LTT ;Pred;;727102;>T&HKSP ;Objc;;727103;<L&PJ PR<H ;Cmpl;;;;;;;;;;;;;;;;;;;;;
466914;210839;2_Kings 23:35;link;TT ;qal;727109;LTT ;Pred;;727110;LPR<H NKH00;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
467072;212014;2_Kings 25:28;link;JTN ;qal;727625;W;Conj;;727626;JTN ;Pred;;727627;>T&KS>W ;Objc;;727628;M<L KS> HMLKJM ;Cmpl;;;;;;;;;;;;;;;;;
467077;212044;2_Kings 25:30;link;NTNH&;nif;727642;>RXT TMJD ;Subj;;727643;NTNH&;Pred;;727644;LW ;Cmpl;;727645;M>T HMLK ;Adju;;727646;DBR&JWM BJWMW ;Modi;;727647;KL JMJ XJW00;Time;;;;;;;;;
467275;212949;Isaiah 3:4;link;NTTJ ;qal;728173;W;Conj;;728174;NTTJ ;Pred;;728175;N<RJM ;Objc;;728176;#RJHM ;Objc;;;;;;;;;;;;;;;;;
467621;214459;Isaiah 7:14;link;JTN ;qal;729130;LKN ;Modi;;729131;JTN ;Pred;;729132;>DNJ HW> ;Subj;;729133;LKM ;Cmpl;;729134;>WT ;Objc;;;;;;;;;;;;;
467730;215011;Isaiah 8:18;link;NTN&;qal;729435;>#R ;Rela;;729436;NTN&;Pred;;729437;LJ ;Cmpl;;729438;JHWH ;Subj;;;;;;;;;;;;;;;;;
467771;215220;Isaiah 9:5;link;NTN&;nif;729558;BN ;Subj;;729559;NTN&;Pred;;729560;LNW ;Cmpl;;;;;;;;;;;;;;;;;;;;;
468671;219299;Isaiah 22:21;link;>TN ;qal;732078;W;Conj;;732079;MM#LTK ;Objc;;732080;>TN ;Pred;;732081;BJDW ;Cmpl;;;;;;;;;;;;;;;;;
468673;219314;Isaiah 22:22;link;NTTJ ;qal;732086;W;Conj;;732087;NTTJ ;Pred;;732088;MPTX BJT&DWD ;Objc;;732089;<L&#KMW ;Cmpl;;;;;;;;;;;;;;;;;
468998;220610;Isaiah 27:4;link;JTNNJ ;qal;732880;MJ&;Subj;;732881;JTNNJ ;PreO;;732882;#MJR #JT ;Objc;;;;;;;;;;;;;;;;;;;;;
469213;221526;Isaiah 29:11;link;JTNW ;qal;733463;>#R&;Rela;;733464;JTNW ;Pred;;733465;>TW ;Objc;;733466;>L&JWD< SPR ;Cmpl;;;;;;;;;;;;;;;;;
469219;221544;Isaiah 29:12;link;NTN ;nif;733478;W;Conj;;733479;NTN ;Pred;;733480;HSPR ;Subj;;;;;;;;;;;;;;;;;;;;;
469363;222147;Isaiah 30:20;link;NTN ;qal;733876;W;Conj;;733877;NTN ;Pred;;733878;LKM ;Cmpl;;733879;>DNJ ;Subj;;733880;LXM YR WMJM LXY ;Objc;;;;;;;;;;;;;
469376;222202;Isaiah 30:23;link;NTN ;qal;733913;W;Conj;;733914;NTN ;Pred;;733915;MVR ZR<K WLXM TBW>T H>DMH ;Objc;;;;;;;;;;;;;;;;;;;;;
469604;223127;Isaiah 33:16;link;NTN ;nif;734516;LXMW ;Subj;;734517;NTN ;PreC;;;;;;;;;;;;;;;;;;;;;;;;;
469651;223275;Isaiah 34:2;link;NTNM ;qal;734623;NTNM ;PreO;;734624;LVBX00;Adju;;;;;;;;;;;;;;;;;;;;;;;;;
469717;223575;Isaiah 35:2;link;NTN&;nif;734825;KBWD HLBNWN HDR HKRML WH#RWN ;Subj;;734826;NTN&;Pred;;734827;LH ;Cmpl;;;;;;;;;;;;;;;;;;;;;
469782;223908;Isaiah 36:8;link;>TNH ;qal;735015;W;Conj;;735016;>TNH ;Pred;;735017;LK ;Cmpl;;735018;>LPJM SWSJM ;Objc;;;;;;;;;;;;;;;;;
469784;223915;Isaiah 36:8;link;TT ;qal;735021;LTT ;Pred;;735022;LK ;Supp;Adju;735023;RKBJM <LJHM00;Objc;BoundErr;;;;;;;;;;;;;;;;;;;;
469816;224080;Isaiah 36:15;link;TNTN ;nif;735119;L> ;Nega;;735120;TNTN ;Pred;;735121;H<JR HZ>T ;Subj;;735122;BJD MLK >#WR00;Cmpl;;;;;;;;;;;;;;;;;
469872;224376;Isaiah 37:7;link;NWTN ;qal;735288;HNNJ ;IntS;;735289;NWTN ;PreC;;735290;BW ;Cmpl;;735291;RWX ;Objc;;;;;;;;;;;;;;;;;
469893;224449;Isaiah 37:10;link;TNTN ;nif;735341;L> ;Nega;;735342;TNTN ;Pred;;735343;JRW#LM ;Subj;;735344;BJD MLK >#WR00;Cmpl;;;;;;;;;;;;;;;;;
469924;224599;Isaiah 37:19;link;NTN ;qal;735419;W;Conj;;735420;NTN ;Pred;;735421;>T&>LHJHM ;Objc;;735422;B># ;Cmpl;;;;;;;;;;;;;;;;;
470230;225907;Isaiah 40:23;link;NWTN ;qal;736280;H;Rela;;736281;NWTN ;PreC;;736282;RWZNJM ;Objc;;736283;L>JN ;Cmpl;;;;;;;;;;;;;;;;;
470260;226014;Isaiah 40:29;link;NTN ;qal;736365;NTN ;PreC;;736366;LJ<P ;Cmpl;;736367;KX ;Objc;;;;;;;;;;;;;;;;;;;;;
470279;226075;Isaiah 41:2;link;JTN ;qal;736415;JTN ;Pred;;736416;LPNJW ;Cmpl;;736417;GWJM ;Objc;;;;;;;;;;;;;;;;;;;;;
470281;226082;Isaiah 41:2;link;JTN ;qal;736421;JTN ;Pred;;736422;K<PR ;Cmpl;;736423;XRBW ;Objc;;;;;;;;;;;;;;;;;;;;;
470363;226337;Isaiah 41:19;link;>TN ;qal;736608;>TN ;Pred;;736609;BMDBR ;Loca;Cmpl;736610;>RZ #VH WHDS W<Y #MN ;Objc;;;;;;;;;;;;;;;;;;;;;
470413;226489;Isaiah 41:27;link;>TN00;qal;736726;MB#R ;Objc;;736727;>TN00;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
470427;226522;Isaiah 42:1;link;NTTJ ;qal;736757;NTTJ ;Pred;;736758;RWXJ ;Objc;;736759;<LJW ;Cmpl;;;;;;;;;;;;;;;;;;;;;
470444;226586;Isaiah 42:5;link;NTN ;qal;736805;NTN ;PreC;;736806;N#MH ;Objc;;736807;L<M <LJH ;Cmpl;;;;;;;;;;;;;;;;;;;;;
470450;226610;Isaiah 42:6;link;>TNK ;qal;736821;W;Conj;;736822;>TNK ;PreO;;736823;LBRJT <M L>WR GWJM00;Cmpl;;;;;;;;;;;;;;;;;;;;;
470456;226640;Isaiah 42:8;link;>TN ;qal;736835;W;Conj;;736836;KBWDJ ;Objc;;736837;L>XR ;Cmpl;;736838;L>&;Nega;;736839;>TN ;Pred;;;;;;;;;;;;;
470531;226875;Isaiah 42:24;link;NTN ;qal;737007;MJ&;Subj;;737008;NTN ;Pred;;737009;LM#JSH ;Cmpl;;737010;J<QB ;Objc;;;;;;;;;;;;;;;;;
470558;226973;Isaiah 43:3;link;NTTJ ;qal;737083;NTTJ ;Pred;;737084;KPRK ;Objc;;737085;MYRJM ;Objc;;;;;;;;;;;;;;;;;;;;;
