clause#;word#;passage;link;verb;stem;phr1#;phr1_txt;phr1_function;phr1_corr;phr2#;phr2_txt;phr2_function;phr2_corr;phr3#;phr3_txt;phr3_function;phr3_corr;phr4#;phr4_txt;phr4_function;phr4_corr;phr5#;phr5_txt;phr5_function;phr5_corr;phr6#;phr6_txt;phr6_function;phr6_corr
500391;350802;Proverbs 15:12;link;JLK00;qal;817634;>L&XKMJM ;Cmpl;;817635;L> ;Nega;;817636;JLK00;Pred;;;;;;;;;;;;;
500411;350890;Proverbs 15:21;link;LKT00;qal;817697;LKT00;Pred;;;;;;;;;;;;;;;;;;;;;
500510;351275;Proverbs 16:29;link;HWLJKW ;hif;817954;W;Conj;;817955;HWLJKW ;PreO;;817956;BDRK ;Adju;Cmpl;;;;;;;;;;;;
500657;351829;Proverbs 19:1;link;HWLK ;qal;818336;HWLK ;PreC;;818337;BTMW ;Cmpl;;;;;;;;;;;;;;;;;
500754;352174;Proverbs 20:7;link;MTHLK ;hit;818585;MTHLK ;PreC;;818586;BTMW ;Cmpl;;818587;YDJQ ;Subj;;;;;;;;;;;;;
500788;352288;Proverbs 20:19;link;HWLK ;qal;818666;GWLH&;PreC;;818667;SWD ;Objc;;818668;HWLK RKJL ;Subj;;;;;;;;;;;;;
501044;353300;Proverbs 23:31;link;JTHLK ;hit;819346;JTHLK ;Pred;;819347;BMJ#RJM00;Adju;;;;;;;;;;;;;;;;;
501157;353689;Proverbs 24:34;link;MTHLK ;hit;819637;MTHLK ;PreC;;819638;RJ#K ;Subj;;;;;;;;;;;;;;;;;
501384;354620;Proverbs 28:6;link;HWLK ;qal;820234;HWLK ;PreC;;820235;BTMW ;Cmpl;;;;;;;;;;;;;;;;;
501419;354739;Proverbs 28:18;link;HWLK ;qal;820317;HWLK ;PreC;;820318;TMJM ;Objc;Adju;;;;;;;;;;;;;;;;
501444;354826;Proverbs 28:26;link;HWLK ;qal;820380;W;Conj;;820381;HWLK ;PreC;;820382;BXKMH ;Cmpl;;;;;;;;;;;;;
501628;355438;Proverbs 30:29;link;LKT00;qal;820836;LKT00;Pred;;;;;;;;;;;;;;;;;;;;;
501729;355793;Ruth 1:1;link;JLK ;qal;821091;W;Conj;;821092;JLK ;Pred;;821093;>J# MBJT LXM JHWDH HW> W>#TW W#NJ BNJW00;Subj;;;;;;;;;;;;;
501753;355921;Ruth 1:7;link;TLKNH ;qal;821163;W;Conj;;821164;TLKNH ;Pred;;821165;BDRK ;Cmpl;;;;;;;;;;;;;
501756;355936;Ruth 1:8;link;LKNH ;qal;821172;LKNH ;Pred;;;;;;;;;;;;;;;;;;;;;
501772;355985;Ruth 1:11;link;TLKNH ;qal;821211;LMH ;Ques;;821212;TLKNH ;Pred;;821213;<MJ ;Cmpl;Adju;;;;;;;;;;;;
501777;356000;Ruth 1:12;link;LKN ;qal;821225;LKN ;Pred;;;;;;;;;;;;;;;;;;;;;
501803;356091;Ruth 1:16;link;TLKJ ;qal;821296;>L&>#R ;Rela;;821297;TLKJ ;Pred;;;;;;;;;;;;;;;;;
501802;356092;Ruth 1:16;link;>LK ;qal;821295;KJ ;Conj;;821298;>LK ;Pred;;;;;;;;;;;;;;;;;
501817;356130;Ruth 1:18;link;LKT ;qal;821330;LLKT ;Pred;;821331;>TH ;Cmpl;;;;;;;;;;;;;;;;;
501820;356138;Ruth 1:19;link;TLKNH ;qal;821336;W;Conj;;821337;TLKNH ;Pred;;821338;#TJHM ;Subj;;;;;;;;;;;;;
501831;356176;Ruth 1:21;link;HLKTJ ;qal;821369;>NJ ;Subj;;821370;ML>H ;PrAd;;821371;HLKTJ ;Pred;;;;;;;;;;;;;
501843;356237;Ruth 2:2;link;>LKH&;qal;821412;>LKH&;Pred;;821413;N> ;Intj;;821414;H#DH ;Cmpl;;;;;;;;;;;;;
501847;356255;Ruth 2:2;link;LKJ ;qal;821425;LKJ ;Pred;;;;;;;;;;;;;;;;;;;;;
501849;356258;Ruth 2:3;link;TLK ;qal;821427;W;Conj;;821428;TLK ;Pred;;;;;;;;;;;;;;;;;
501878;356374;Ruth 2:8;link;TLKJ ;qal;821505;>L&;Nega;;821506;TLKJ ;Pred;;;;;;;;;;;;;;;;;
501884;356398;Ruth 2:9;link;HLKT ;qal;821522;W;Conj;;821523;HLKT ;Pred;;821524;>XRJHN ;Cmpl;;;;;;;;;;;;;
501888;356412;Ruth 2:9;link;HLKT ;qal;821532;W;Conj;;821533;HLKT ;Pred;;821534;>L&HKLJM ;Cmpl;;;;;;;;;;;;;
501902;356469;Ruth 2:11;link;TLKJ ;qal;821574;W;Conj;;821575;TLKJ ;Pred;;821576;>L&<M ;Cmpl;;;;;;;;;;;;;
502028;356934;Ruth 3:10;link;LKT ;qal;821920;LBLTJ&LKT ;Pred;;821921;>XRJ HBXWRJM ;Cmpl;;;;;;;;;;;;;;;;;
502277;357904;Song_of_songs 2:10;link;LKJ&;qal;822586;W;Conj;;822587;LKJ&;Pred;;822588;LK00;Supp;Adju;;;;;;;;;;;;
502280;357914;Song_of_songs 2:11;link;HLK ;qal;822595;HLK ;Pred;;822596;LW00;Supp;Adju;;;;;;;;;;;;;;;;
502288;357948;Song_of_songs 2:13;link;LKJ&;qal;822617;W;Conj;;822618;LKJ&;Pred;;822619;LK00;Supp;Adju;;;;;;;;;;;;
502373;358294;Song_of_songs 4:6;link;>LK ;qal;822821;>LK ;Pred;;822822;LJ ;Supp;Adju;822823;>L&HR HMWR W>L&GB<T HLBWNH00;Cmpl;;;;;;;;;;;;;
502489;358671;Song_of_songs 6:1;link;HLK ;qal;823060;>NH ;Ques;;823061;HLK ;Pred;;823062;DWDK ;Subj;;;;;;;;;;;;;
502567;358978;Song_of_songs 7:10;link;HWLK ;qal;823243;HWLK ;PreC;;823244;LDWDJ ;Cmpl;;823245;LMJ#RJM ;Adju;;;;;;;;;;;;;
502571;358992;Song_of_songs 7:12;link;LKH ;qal;823253;LKH ;Pred;;;;;;;;;;;;;;;;;;;;;
502651;359293;Ecclesiastes 1:4;link;HLK ;qal;823445;DWR ;Subj;;823446;HLK ;PreC;;;;;;;;;;;;;;;;;
502658;359318;Ecclesiastes 1:6;link;HWLK ;qal;823466;HWLK ;PreC;;823467;>L&DRWM ;Cmpl;;;;;;;;;;;;;;;;;
502662;359327;Ecclesiastes 1:6;link;HWLK ;qal;823473;HWLK ;PreC;;823474;HRWX ;Subj;;;;;;;;;;;;;;;;;
502664;359339;Ecclesiastes 1:7;link;HLKJM ;qal;823479;KL&HNXLJM ;Subj;;823480;HLKJM ;PreC;;823481;>L&HJM ;Cmpl;;;;;;;;;;;;;
502668;359353;Ecclesiastes 1:7;link;HLKJM ;qal;823487;#;Rela;;823488;HNXLJM ;Subj;;823489;HLKJM ;PreC;;;;;;;;;;;;;
502670;359358;Ecclesiastes 1:7;link;LKT00;qal;823493;LLKT00;Pred;;;;;;;;;;;;;;;;;;;;;
502732;359566;Ecclesiastes 2:1;link;LKH&;qal;823637;LKH&;Pred;;823638;N> ;Intj;;;;;;;;;;;;;;;;;
502789;359836;Ecclesiastes 2:14;link;HWLK ;qal;823797;W;Conj;;823798;HKSJL ;Subj;;823799;BX#K ;Cmpl;;823800;HWLK ;PreC;;;;;;;;;
502962;360469;Ecclesiastes 3:20;link;HWLK ;qal;824198;HKL ;Subj;;824199;HWLK ;PreC;;824200;>L&MQWM >XD ;Cmpl;;;;;;;;;;;;;
503035;360796;Ecclesiastes 4:15;link;MHLKJM ;piel;824408;H;Rela;;824409;MHLKJM ;PreC;;824410;TXT H#M# ;Cmpl;;;;;;;;;;;;;
503044;360837;Ecclesiastes 4:17;link;TLK ;qal;824433;K>#R ;Conj;;824434;TLK ;Pred;;824435;>L&BJT H>LHJM ;Cmpl;;;;;;;;;;;;;
503108;361102;Ecclesiastes 5:14;link;LKT ;qal;824604;LLKT ;Pred;;;;;;;;;;;;;;;;;;;;;
503111;361113;Ecclesiastes 5:14;link;JLK ;hif;824612;#;Rela;;824613;JLK ;Pred;;824614;BJDW00;Cmpl;;;;;;;;;;;;;
503115;361126;Ecclesiastes 5:15;link;JLK ;qal;824621;KN ;Modi;;824622;JLK ;Pred;;;;;;;;;;;;;;;;;
503161;361322;Ecclesiastes 6:4;link;JLK ;qal;824755;W;Conj;;824756;BX#K ;Cmpl;;824757;JLK ;Pred;;;;;;;;;;;;;
503168;361358;Ecclesiastes 6:6;link;HWLK00;qal;824780;H;Ques;;824781;L> ;Nega;;824782;>L&MQWM >XD ;Cmpl;;824783;HKL ;Subj;;824784;HWLK00;PreC;;;;;
503174;361386;Ecclesiastes 6:8;link;HLK ;qal;824799;LHLK ;Pred;;824800;NGD HXJJM00;Cmpl;;;;;;;;;;;;;;;;;
503176;361394;Ecclesiastes 6:9;link;HLK&;qal;824803;MHLK&;Pred;;824804;NP# ;Subj;;;;;;;;;;;;;;;;;
503199;361479;Ecclesiastes 7:2;link;LKT ;qal;824862;LLKT ;Pred;;824863;>L&BJT&>BL ;Cmpl;;;;;;;;;;;;;;;;;
503200;361484;Ecclesiastes 7:2;link;LKT ;qal;824864;MLKT ;Pred;;824865;>L&BJT M#TH ;Cmpl;;;;;;;;;;;;;;;;;
503310;361932;Ecclesiastes 8:3;link;TLK ;qal;825161;MPNJW ;Cmpl;;825162;TLK ;Pred;;;;;;;;;;;;;;;;;
503341;362062;Ecclesiastes 8:10;link;JHLKW ;piel;825250;W;Conj;;825251;MMQWM QDW# ;Cmpl;;825252;JHLKW ;Pred;;;;;;;;;;;;;
503421;362471;Ecclesiastes 9:7;link;LK ;qal;825493;LK ;Pred;;;;;;;;;;;;;;;;;;;;;
503436;362557;Ecclesiastes 9:10;link;HLK ;qal;825544;>#R ;Rela;;825545;>TH ;Subj;;825546;HLK ;PreC;;825547;#MH00;Modi;Cmpl;;;;;;;;
503476;362768;Ecclesiastes 10:3;link;HLK ;qal;825674;K#;Conj;;825675;SKL ;Subj;;825676;HLK ;PreC;;;;;;;;;;;;;
503490;362826;Ecclesiastes 10:7;link;HLKJM ;qal;825715;HLKJM ;PreC;;825716;K<BDJM ;Adju;;825717;<L&H>RY00;Cmpl;;;;;;;;;;;;;
503517;362924;Ecclesiastes 10:15;link;LKT ;qal;825789;LLKT ;Pred;;825790;>L&<JR00;Cmpl;;;;;;;;;;;;;;;;;
503534;363002;Ecclesiastes 10:20;link;JWLJK ;hif;825841;KJ ;Conj;;825842;<WP H#MJM ;Subj;;825843;JWLJK ;Pred;;825844;>T&HQWL ;Objc;;;;;;;;;
503576;363182;Ecclesiastes 11:9;link;HLK ;piel;825961;W;Conj;;825962;HLK ;Pred;;825963;BDRKJ LBK WBMR>J <JNJK ;Cmpl;;;;;;;;;;;;;
503605;363335;Ecclesiastes 12:5;link;HLK ;qal;826049;KJ&;Conj;;826050;HLK ;PreC;;826051;H>DM ;Subj;;826052;>L&BJT <WLMW ;Cmpl;;;;;;;;;
503666;363593;Lamentations 1:5;link;HLKW ;qal;826216;<WLLJH ;Subj;;826217;HLKW ;Pred;;826218;#BJ ;Cmpl;Adju;826219;LPNJ&YR00;Adju;Cmpl;;;;;;;;
503670;363613;Lamentations 1:6;link;JLKW ;qal;826230;W;Conj;;826231;JLKW ;Pred;;826232;BL>&KX ;Adju;;826233;LPNJ RWDP00;Cmpl;;;;;;;;;
503742;363860;Lamentations 1:18;link;HLKW ;qal;826419;BTWLTJ WBXWRJ ;Subj;;826420;HLKW ;Pred;;826421;B#BJ00;Cmpl;;;;;;;;;;;;;
503890;364456;Lamentations 3:2;link;JLK ;hif;826812;W;Conj;;826813;JLK ;Pred;;826814;X#K WL>&>WR00;Cmpl;;;;;;;;;;;;;
504090;365191;Lamentations 4:18;link;LKT ;qal;827308;MLKT ;Pred;;827309;BRXBTJNW ;Cmpl;;;;;;;;;;;;;;;;;
504156;365404;Lamentations 5:18;link;HLKW&;piel;827464;#W<LJM ;Subj;;827465;HLKW&;Pred;;827466;BW00;Cmpl;;;;;;;;;;;;;
504278;366277;Esther 2:11;link;MTHLK ;hit;827849;W;Conj;;827850;BKL&JWM WJWM ;Time;;827851;MRDKJ ;Subj;;827852;MTHLK ;PreC;;827853;LPNJ XYR BJT&HN#JM ;Cmpl;;;;;
504477;367469;Esther 4:16;link;LK ;qal;828463;LK ;Pred;;;;;;;;;;;;;;;;;;;;;
504787;369275;Esther 9:4;link;HWLK ;qal;829424;W;Conj;;829425;#M<W ;Subj;;829426;HWLK ;PreC;;829427;BKL&HMDJNWT ;Adju;Cmpl;;;;;;;;
504788;369284;Esther 9:4;link;HWLK ;qal;829428;KJ&;Conj;;829429;H>J# MRDKJ ;Subj;;829430;HWLK ;PreC;;;;;;;;;;;;;
505336;372155;Daniel 3:25;link;MHLKJN ;haf;831044;MHLKJN ;PreC;;831045;BGW>&NWR> ;Cmpl;;;;;;;;;;;;;;;;;
505511;372924;Daniel 4:26;link;MHLK ;pael;831563;LQYT JRXJN TRJ&<#R ;Time;;831564;<L&HJKL MLKWT> DJ BBL ;Cmpl;;831565;MHLK ;PreC;;831566;HWH00;Pred;;;;;;;;;
505560;373144;Daniel 4:34;link;MHLKJN ;haf;831721;DJ ;Rela;;831722;MHLKJN ;PreC;;831723;BGWH ;Cmpl;;;;;;;;;;;;;
506164;375952;Daniel 9:10;link;LKT ;qal;833493;LLKT ;Pred;;833494;BTWRTJW ;Cmpl;;;;;;;;;;;;;;;;;
506613;378060;Daniel 12:9;link;LK ;qal;834804;LK ;Pred;;;;;;;;;;;;;;;;;;;;;
506630;378120;Daniel 12:13;link;LK ;qal;834844;LK ;Pred;;834845;LQY ;Cmpl;;;;;;;;;;;;;;;;;
506936;380111;Ezra 5:5;link;JHK ;peal;835688;<D&;Conj;;835689;V<M> ;Subj;;835690;LDRJW# ;Cmpl;;835691;JHK ;Pred;;;;;;;;;
507024;380519;Ezra 6:5;link;JHK ;peal;835944;W;Conj;;835945;JHK ;Pred;;835946;LHJKL> L>TRH ;Cmpl;;;;;;;;;;;;;
507110;381160;Ezra 7:13;link;MHK ;peal;836212;LMHK ;Pred;;836213;LJRW#LM ;Cmpl;;;;;;;;;;;;;;;;;
507109;381164;Ezra 7:13;link;JHK00;peal;836210;DJ ;Conj;;836211;KL&MTNDB BMLKWTJ MN&<MH J#R>L WKHNWHJ WLWJ> ;Subj;;836214;<MK ;Cmpl;Adju;836215;JHK00;Pred;;;;;;;;;
507250;382106;Ezra 8:31;link;LKT ;qal;836633;LLKT ;Pred;;836634;JRW#LM ;Cmpl;;;;;;;;;;;;;;;;;
507371;382833;Ezra 10:6;link;JLK ;qal;836996;W;Conj;;836997;JLK ;Pred;;836998;>L&L#KT JHWXNN BN&>LJ#JB ;Cmpl;;;;;;;;;;;;;
507372;382840;Ezra 10:6;link;JLK ;qal;836999;W;Conj;;837000;JLK ;Pred;;837001;#M ;Cmpl;;;;;;;;;;;;;
507589;384093;Nehemiah 2:16;link;HLKTJ ;qal;837642;>NH ;Ques;;837643;HLKTJ ;Pred;;;;;;;;;;;;;;;;;
507597;384143;Nehemiah 2:17;link;LKW ;qal;837669;LKW ;Pred;;;;;;;;;;;;;;;;;;;;;
507841;385582;Nehemiah 5:9;link;TLKW ;qal;838416;H;Ques;;838417;LW> ;Nega;;838418;BJR>T >LHJNW ;Cmpl;;838419;TLKW ;Pred;;838420;MXRPT HGWJM >WJBJNW00;Adju;;;;;
507894;385930;Nehemiah 6:2;link;LKH ;qal;838594;LKH ;Pred;;;;;;;;;;;;;;;;;;;;;
507924;386068;Nehemiah 6:7;link;LKH ;qal;838680;LKH ;Pred;;;;;;;;;;;;;;;;;;;;;
507976;386281;Nehemiah 6:17;link;HWLKWT ;qal;838818;HWLKWT ;PreC;;838819;<L&VWBJH ;Cmpl;;;;;;;;;;;;;;;;;
508146;387440;Nehemiah 8:10;link;LKW ;qal;839247;LKW ;Pred;;;;;;;;;;;;;;;;;;;;;
508160;387486;Nehemiah 8:12;link;JLKW ;qal;839281;W;Conj;;839282;JLKW ;Pred;;839283;KL&H<M ;Subj;;;;;;;;;;;;;
508242;388021;Nehemiah 9:12;link;JLKW&;qal;839531;>#R ;Rela;;839532;JLKW&;Pred;;839533;BH00;Cmpl;;;;;;;;;;;;;
508279;388208;Nehemiah 9:19;link;JLKW&;qal;839648;>#R ;Rela;;839649;JLKW&;Pred;;839650;BH00;Cmpl;;;;;;;;;;;;;
508415;388872;Nehemiah 10:30;link;LKT ;qal;840008;LLKT ;Pred;;840009;BTWRT H>LHJM ;Cmpl;;;;;;;;;;;;;;;;;
508588;390138;Nehemiah 12:32;link;JLK ;qal;840460;W;Conj;;840461;JLK ;Pred;;840462;>XRJHM ;Cmpl;;840463;HW#<JH WXYJ #RJ JHWDH00;Subj;;;;;;;;;
508597;390237;Nehemiah 12:38;link;HWLKT ;qal;840487;H;Rela;;840488;HWLKT ;PreC;;840489;LMW>L ;Cmpl;;;;;;;;;;;;;
509093;393338;1_Chronicles 4:39;link;JLKW ;qal;841924;W;Conj;;841925;JLKW ;Pred;;841926;LMBW> GDR ;Cmpl;;841927;<D LMZRX HGJ> ;Adju;;;;;;;;;
509107;393418;1_Chronicles 4:42;link;HLKW ;qal;841965;W;Conj;;841966;MHM MN&BNJ #M<WN ;Subj;;841967;HLKW ;Pred;;841968;LHR #<JR ;Cmpl;;841969;>N#JM XM# M>WT ;Adju;;;;;
509200;394071;1_Chronicles 5:41;link;HLK ;qal;842256;W;Conj;;842257;JHWYDQ ;Subj;;842258;HLK ;Pred;;;;;;;;;;;;;
509606;397064;1_Chronicles 11:4;link;JLK ;qal;843411;W;Conj;;843412;JLK ;Pred;;843413;DWJD WKL&J#R>L ;Subj;;843414;JRW#LM ;Cmpl;;;;;;;;;
509622;397157;1_Chronicles 11:9;link;JLK ;qal;843466;W;Conj;;843467;JLK ;Pred;;843468;DWJD ;Subj;;843469;HLWK WGDWL ;Modi;Adju;;;;;;;;
509779;398062;1_Chronicles 12:21;link;LKTW ;qal;843874;BLKTW ;PreS;;843875;>L&YJQLG ;Cmpl;;;;;;;;;;;;;;;;;
509997;399473;1_Chronicles 15:25;link;HLKJM ;qal;844553;H;Rela;;844554;HLKJM ;PreC;;;;;;;;;;;;;;;;;
510066;399847;1_Chronicles 16:20;link;JTHLKW ;hit;844739;W;Conj;;844740;JTHLKW ;Pred;;844741;MGWJ ;Cmpl;;844742;>L&GWJ ;Cmpl;;;;;;;;;
510139;400196;1_Chronicles 16:43;link;JLKW ;qal;844927;W;Conj;;844928;JLKW ;Pred;;844929;KL&H<M ;Subj;;;;;;;;;;;;;
510155;400267;1_Chronicles 17:4;link;LK ;qal;844973;LK ;Pred;;;;;;;;;;;;;;;;;;;;;
510164;400313;1_Chronicles 17:6;link;HTHLKTJ ;hit;844999;>#R&;Rela;;845000;HTHLKTJ ;Pred;;845001;BKL&J#R>L ;Cmpl;;;;;;;;;;;;;
510175;400371;1_Chronicles 17:8;link;HLKT ;qal;845034;>#R ;Rela;;845035;HLKT ;Pred;;;;;;;;;;;;;;;;;
510193;400447;1_Chronicles 17:11;link;LKT ;qal;845088;LLKT ;Pred;;845089;<M&>BTJK ;Cmpl;Adju;;;;;;;;;;;;;;;;
510230;400637;1_Chronicles 17:21;link;HLK ;qal;845201;>#R ;Rela;;845202;HLK ;Pred;;845203;H>LHJM ;Subj;;;;;;;;;;;;;
510274;400818;1_Chronicles 18:3;link;LKTW ;qal;845321;BLKTW ;PreO;;;;;;;;;;;;;;;;;;;;;
510286;400894;1_Chronicles 18:6;link;HLK00;qal;845364;>#R ;Rela;;845365;HLK00;Pred;;;;;;;;;;;;;;;;;
510307;401058;1_Chronicles 18:13;link;HLK00;qal;845441;>#R ;Rela;;845442;HLK00;Pred;;;;;;;;;;;;;;;;;
510337;401221;1_Chronicles 19:5;link;JLKW ;qal;845539;W;Conj;;845540;JLKW ;Pred;;;;;;;;;;;;;;;;;
510448;401806;1_Chronicles 21:2;link;LKW ;qal;845887;LKW ;Pred;;;;;;;;;;;;;;;;;;;;;
510460;401864;1_Chronicles 21:4;link;JTHLK ;hit;845926;W;Conj;;845927;JTHLK ;Pred;;845928;BKL&J#R>L ;Cmpl;;;;;;;;;;;;;
510479;401967;1_Chronicles 21:10;link;LK ;qal;845986;LK ;Pred;;;;;;;;;;;;;;;;;;;;;
510582;402469;1_Chronicles 21:30;link;LKT ;qal;846307;LLKT ;Pred;;846308;LPNJW ;Cmpl;;;;;;;;;;;;;;;;;
511260;406848;2_Chronicles 1:3;link;JLKW ;qal;848143;W;Conj;;848144;JLKW ;Pred;;848145;#LMH WKL&HQHL <MW ;Subj;;848146;LBMH ;Cmpl;;;;;;;;;
511631;409239;2_Chronicles 6:14;link;HLKJM ;qal;849305;H;Rela;;849306;HLKJM ;PreC;;849307;LPNJK ;Cmpl;;849308;BKL&LBM00;Adju;;;;;;;;;
511644;409302;2_Chronicles 6:16;link;LKT ;qal;849343;LLKT ;Pred;;849344;BTWRTJ ;Cmpl;;;;;;;;;;;;;;;;;
511645;409307;2_Chronicles 6:16;link;HLKT ;qal;849345;K>#R ;Conj;;849346;HLKT ;Pred;;849347;LPNJ00;Cmpl;;;;;;;;;;;;;
511700;409587;2_Chronicles 6:27;link;JLKW&;qal;849507;>#R ;Rela;;849508;JLKW&;Pred;;849509;BH ;Cmpl;;;;;;;;;;;;;
511722;409693;2_Chronicles 6:31;link;LKT ;qal;849566;LLKT ;Pred;;849567;BDRKJK ;Cmpl;;849568;KL&HJMJM ;Time;;;;;;;;;;;;;
511857;410431;2_Chronicles 7:17;link;TLK ;qal;849977;>M&;Conj;;849978;TLK ;Pred;;849979;LPNJ ;Cmpl;;;;;;;;;;;;;
511858;410436;2_Chronicles 7:17;link;HLK ;qal;849980;K>#R ;Conj;;849981;HLK ;Pred;;849982;DWJD >BJK ;Subj;;;;;;;;;;;;;
511870;410485;2_Chronicles 7:19;link;HLKTM ;qal;850014;W;Conj;;850015;HLKTM ;Pred;;;;;;;;;;;;;;;;;
511896;410624;2_Chronicles 8:3;link;JLK ;qal;850095;W;Conj;;850096;JLK ;Pred;;850097;#LMH ;Subj;;850098;XMT YWBH ;Cmpl;;;;;;;;;
511939;410971;2_Chronicles 8:17;link;HLK ;qal;850234;>Z ;Modi;;850235;HLK ;Pred;;850236;#LMH ;Subj;;850237;L<YJWN&GBR W>L&>JLWT <L&#PT HJM B>RY >DWM00;Cmpl;;;;;;;;;
511993;411321;2_Chronicles 9:12;link;TLK ;qal;850419;W;Conj;;850420;TLK ;Pred;;850421;L>RYH ;Cmpl;;850422;HJ> W<BDJH00;Subj;;;;;;;;;
512016;411509;2_Chronicles 9:21;link;HLKWT ;qal;850496;KJ&;Conj;;850497;>NJWT LMLK ;Subj;;850498;HLKWT ;PreC;;850499;TR#J# ;Cmpl;;850500;<M <BDJ XWRM ;Adju;;;;;
512040;411729;2_Chronicles 10:1;link;JLK ;qal;850585;W;Conj;;850586;JLK ;Pred;;850587;RXB<M ;Subj;;850588;#KMH ;Cmpl;;;;;;;;;
512061;411812;2_Chronicles 10:5;link;JLK ;qal;850641;W;Conj;;850642;JLK ;Pred;;850643;H<M00;Subj;;;;;;;;;;;;;
512127;412119;2_Chronicles 10:16;link;JLK ;qal;850840;W;Conj;;850841;JLK ;Pred;;850842;KL&J#R>L ;Subj;;850843;L>HLJW00;Cmpl;;;;;;;;;
512157;412266;2_Chronicles 11:4;link;LKT ;qal;850922;MLKT ;Pred;;850923;>L&JRB<M00;Cmpl;;;;;;;;;;;;;;;;;
512175;412395;2_Chronicles 11:14;link;JLKW ;qal;850975;W;Conj;;850976;JLKW ;Pred;;850977;LJHWDH WLJRW#LM ;Cmpl;;;;;;;;;;;;;
512186;412466;2_Chronicles 11:17;link;HLKW ;qal;851009;KJ ;Conj;;851010;HLKW ;Pred;;851011;BDRK DWJD W#LMH ;Cmpl;;851012;L#NJM #LW#00;Time;;;;;;;;;
512487;414252;2_Chronicles 16:3;link;LK ;qal;851936;LK ;Pred;;;;;;;;;;;;;;;;;;;;;
512543;414588;2_Chronicles 17:3;link;HLK ;qal;852112;KJ ;Conj;;852113;HLK ;Pred;;852114;BDRKJ DWJD >BJW HR>#NJM ;Cmpl;;;;;;;;;;;;;
512546;414609;2_Chronicles 17:4;link;HLK ;qal;852122;W;Conj;;852123;BMYWTJW ;Cmpl;;852124;HLK ;Pred;;;;;;;;;;;;;
512567;414783;2_Chronicles 17:12;link;HLK ;qal;852196;W;Conj;;852197;JHJ ;Pred;;852198;JHW#PV ;Subj;;852199;HLK ;PreC;;;;;;;;;
512597;414960;2_Chronicles 18:3;link;TLK ;qal;852290;H;Ques;;852291;TLK ;Pred;;852292;<MJ ;Adju;;852293;RMT GL<D ;Cmpl;;;;;;;;;
512606;415006;2_Chronicles 18:5;link;NLK ;qal;852320;H;Ques;;852321;NLK ;Pred;;852322;>L&RMT GL<D ;Cmpl;;852323;LMLXMH ;Cmpl;;;;;;;;;
512642;415165;2_Chronicles 18:12;link;HLK ;qal;852424;>#R&;Rela;;852425;HLK ;Pred;;;;;;;;;;;;;;;;;
512656;415218;2_Chronicles 18:14;link;NLK ;qal;852462;H;Ques;;852463;NLK ;Pred;;852464;>L&RMT GL<D ;Cmpl;;852465;LMLXMH ;Cmpl;;;;;;;;;
512958;416689;2_Chronicles 20:32;link;JLK ;qal;853312;W;Conj;;853313;JLK ;Pred;;853314;BDRK >BJW >S> ;Cmpl;;;;;;;;;;;;;
512972;416764;2_Chronicles 20:36;link;LKT ;qal;853355;LLKT ;Pred;;853356;TR#J# ;Cmpl;;;;;;;;;;;;;;;;;
512980;416797;2_Chronicles 20:37;link;LKT ;qal;853377;LLKT ;Pred;;853378;>L&TR#J#00;Cmpl;;;;;;;;;;;;;;;;;
512996;416905;2_Chronicles 21:6;link;JLK ;qal;853429;W;Conj;;853430;JLK ;Pred;;853431;BDRK MLKJ J#R>L ;Cmpl;;;;;;;;;;;;;
513025;417060;2_Chronicles 21:12;link;HLKT ;qal;853523;TXT >#R ;Conj;;853524;L>&;Nega;;853525;HLKT ;Pred;;853526;BDRKJ JHW#PV >BJK WBDRKJ >S> MLK&JHWDH00;Cmpl;;;;;;;;;
513026;417072;2_Chronicles 21:13;link;TLK ;qal;853527;W;Conj;;853528;TLK ;Pred;;853529;BDRK MLKJ J#R>L ;Cmpl;;;;;;;;;;;;;
513052;417242;2_Chronicles 21:20;link;JLK ;qal;853614;W;Conj;;853615;JLK ;Pred;;853616;BL> XMDH ;Adju;;;;;;;;;;;;;
513063;417311;2_Chronicles 22:3;link;HLK ;qal;853649;GM&HW> ;Subj;;853650;HLK ;Pred;;853651;BDRKJ BJT >X>B ;Cmpl;;;;;;;;;;;;;
513069;417346;2_Chronicles 22:5;link;HLK ;qal;853670;GM B<YTM ;Cmpl;;853671;HLK ;Pred;;;;;;;;;;;;;;;;;
513070;417348;2_Chronicles 22:5;link;JLK ;qal;853672;W;Conj;;853673;JLK ;Pred;;853674;>T&JHWRM BN&>X>B MLK J#R>L ;Adju;;853675;LMLXMH <L&XZ>L MLK&>RM ;Cmpl;;853676;BRMWT GL<D ;Loca;BoundErr;;;;
513307;418799;2_Chronicles 24:25;link;LKTM ;qal;854402;BLKTM ;PreS;;854403;MMNW ;Cmpl;;;;;;;;;;;;;;;;;
513368;419111;2_Chronicles 25:10;link;LKT ;qal;854580;LLKT ;Pred;;854581;LMQWMM ;Cmpl;;;;;;;;;;;;;;;;;
513373;419135;2_Chronicles 25:11;link;JLK ;qal;854597;W;Conj;;854598;JLK ;Pred;;854599;GJ> HMLX ;Cmpl;;;;;;;;;;;;;
513381;419174;2_Chronicles 25:13;link;LKT ;qal;854622;MLKT ;Pred;;854623;<MW ;Adju;;854624;LMLXMH ;Cmpl;;;;;;;;;;;;;
