clause#;word#;passage;link;verb;stem;phr1#;phr1_txt;phr1_function;phr1_corr;phr2#;phr2_txt;phr2_function;phr2_corr;phr3#;phr3_txt;phr3_function;phr3_corr;phr4#;phr4_txt;phr4_function;phr4_corr;phr5#;phr5_txt;phr5_function;phr5_corr;phr6#;phr6_txt;phr6_function;phr6_corr;phr7#;phr7_txt;phr7_function;phr7_corr
435933;46655;Exodus 32:8;link;SRW ;qal;633493;SRW ;Pred;;633494;MHR ;Modi;;633495;MN&HDRK ;Cmpl;;;;;;;;;;;;;;;;;
436187;47748;Exodus 33:23;link;HSRTJ ;hif;634210;W;Conj;;634211;HSRTJ ;Pred;;634212;>T&KPJ ;Objc;;;;;;;;;;;;;;;;;
436313;48455;Exodus 34:34;link;JSJR ;hif;634621;W;Conj;;634627;JSJR ;Pred;;634628;>T&HMSWH ;Objc;;;;;;;;;;;;;;;;;
436930;52827;Leviticus 1:16;link;HSJR ;hif;636525;W;Conj;;636526;HSJR ;Pred;;636527;>T&MR>TW BNYTH ;Objc;;;;;;;;;;;;;;;;;
437005;53248;Leviticus 3:4;link;JSJRNH00;hif;636756;W;Conj;;636757;>T&HJTRT <L&HKBD ;Objc;BoundErr;636758;<L&HKLJWT ;Adju;BoundErr;636759;JSJRNH00;PreO;;;;;;;;;;;;;
437018;53341;Leviticus 3:9;link;JSJRNH ;hif;636808;L<MT H<YH ;Cmpl;;636809;JSJRNH ;PreO;;;;;;;;;;;;;;;;;;;;;
437024;53385;Leviticus 3:10;link;JSJRNH00;hif;636821;W;Conj;;636822;>T&HJTRT <L&HKBD ;Objc;BoundErr;636823;<L&HKLJT ;Adju;BoundErr;636824;JSJRNH00;PreO;;;;;;;;;;;;;
437039;53477;Leviticus 3:15;link;JSJRNH00;hif;636869;JSJRNH00;PreO;;;;;;;;;;;;;;;;;;;;;;;;;
437074;53717;Leviticus 4:9;link;JSJRNH00;hif;636976;W;Conj;;636977;>T&HJTRT <L&HKBD ;Objc;BoundErr;636978;<L&HKLJWT ;Adju;BoundErr;636979;JSJRNH00;PreO;;;;;;;;;;;;;
437141;54164;Leviticus 4:31;link;JSJR ;hif;637213;W;Conj;;637214;>T&KL&XLBH ;Objc;;637215;JSJR ;Pred;;;;;;;;;;;;;;;;;
437142;54167;Leviticus 4:31;link;HWSR ;hof;637216;K>#R ;Conj;;637217;HWSR ;Pred;;637218;XLB ;Subj;;637219;M<L ZBX H#LMJM ;Cmpl;;;;;;;;;;;;;
437154;54253;Leviticus 4:35;link;JSJR ;hif;637263;W;Conj;;637264;>T&KL&XLBH ;Objc;;637265;JSJR ;Pred;;;;;;;;;;;;;;;;;
437155;54256;Leviticus 4:35;link;JWSR ;hof;637266;K>#R ;Conj;;637267;JWSR ;Pred;;637268;XLB&HK#B ;Subj;;637269;MZBX H#LMJM ;Cmpl;;;;;;;;;;;;;
437383;55389;Leviticus 7:4;link;JSJRNH00;hif;637945;W;Conj;;637946;>T&HJTRT <L&HKBD ;Objc;BoundErr;637947;<L&HKLJT ;Adju;BoundErr;637948;JSJRNH00;PreO;;;;;;;;;;;;;
438216;60170;Leviticus 13:58;link;SR ;qal;640486;W;Conj;;640487;SR ;Pred;;640488;MHM ;Cmpl;;640489;HNG< ;Subj;;;;;;;;;;;;;
441223;77736;Numbers 12:10;link;SR ;qal;649668;W;Conj;;649669;H<NN ;Subj;;649670;SR ;Pred;;649671;M<L H>HL ;Cmpl;;;;;;;;;;;;;
441394;78583;Numbers 14:9;link;SR ;qal;650176;SR ;Pred;;650177;YLM ;Subj;;650178;M<LJHM ;Cmpl;;;;;;;;;;;;;;;;;
441753;80525;Numbers 16:26;link;SWRW ;qal;651271;SWRW ;Pred;;651272;N> ;Intj;;651273;M<L >HLJ H>N#JM HR#<JM H>LH ;Cmpl;;;;;;;;;;;;;;;;;
442227;83283;Numbers 21:7;link;JSR ;hif;652811;W;Conj;;652812;JSR ;Pred;;652813;M<LJNW ;Cmpl;;652814;>T&HNX# ;Objc;;;;;;;;;;;;;
444176;94258;Deuteronomy 2:27;link;>SWR ;qal;658658;L> ;Nega;;658659;>SWR ;Pred;;658660;JMJN W#M>WL00;Cmpl;;;;;;;;;;;;;;;;;
