book;chapter;verse;sentence#;clause#;lex;status;sense_label;sense;action_status;action;#dos;#pdos;#ndos;#kdos;#ldos;#idos;#cdos;#inds;#locs;#cpls;#bens;text
Ezechiel;29;10;38;1;"NTN";;"<l.>";"make [3|& earth Egypt] to become [4|ruin dryness desolation]";!;"";0;1;0;0;1;0;0;0;0;0;0;"[1|W ] [2|NTTJ ] [3|>T >RY MYRJM ] [4|L XRBWT XRB CMMH ] [5|M MGDL_SWNH W <D GBWL KWC ]"
Ezechiel;29;12;42;1;"NTN";;"<n.>";"make [3|& earth Egypt] to be [4|desolation]";!;"";0;1;1;0;0;0;0;0;0;0;0;"[1|W ] [2|NTTJ ] [3|>T >RY MYRJM ] [4|CMMH ] [5|B TWK >RYWT NCMWT ]"
Ezechiel;29;19;67;1;"NTN";;"<l.>";"make [4|& earth Egypt] to become [3|Nebuchadnezzar king Babel]";!;"";0;1;0;0;1;0;0;0;0;0;0;"[1|HNNJ ] [2|NTN ] [3|L NBWKDR>YR MLK BBL ] [4|>T >RY MYRJM ]"
Ezechiel;29;20;72;1;"NTN";;"<di>";"give [4|& earth Egypt] to [3|to~him]";!;"";1;0;0;0;0;0;0;1;0;0;0;"[1|P<LTW ] [2|NTTJ ] [3|LW ] [4|>T >RY MYRJM ]"
Ezechiel;29;21;75;1;"NTN";;"<di>";"give [4|inducement mouth] to [2|to~you:m]";!;"";1;0;0;0;0;0;0;1;0;0;0;"[1|W ] [2|LK ] [3|>TN ] [4|PTXWN PH ] [5|B TWKM ]"
Ezechiel;30;8;22;2;"NTN";;"<dp>";"place [2|fire] [3|in Egypt]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|B TTJ ] [2|>C ] [3|B MYRJM ]"
Ezechiel;30;12;32;1;"NTN";wrn;"<dc>";"make [3|stream] (to be (as)/to become/to do) [4|dry ground]";?;"[4|dry ground] taken as extra direct object besides [3|stream]";1;0;0;0;0;0;0;0;0;1;0;"[1|W ] [2|NTTJ ] [3|J>RJM ] [4|XRBH ]"
Ezechiel;30;13;40;1;"NTN";;"<d->";"produce; yield; give [3|fear]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|NTTJ ] [3|JR>H ] [4|B >RY MYRJM ]"
Ezechiel;30;14;42;1;"NTN";;"<dp>";"place [3|fire] [4|in Zoan]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|W ] [2|NTTJ ] [3|>C ] [4|B Y<N ]"
Ezechiel;30;16;46;1;"NTN";;"<dp>";"place [3|fire] [4|in Egypt]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|W ] [2|NTTJ ] [3|>C ] [4|B MYRJM ]"
Ezechiel;30;21;63;2;"NTN";;"<i.>";"allow [2|healing] to do [3|to put bandage]";!;"";0;1;0;0;0;1;0;0;0;0;0;"[1|L TT ] [2|RP>WT ]"
Ezechiel;30;24;72;1;"NTN";;"<dp>";"place [3|& dagger~my] [4|in hand~his]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|W ] [2|NTTJ ] [3|>T XRBJ ] [4|B JDW ]"
Ezechiel;30;25;77;2;"NTN";;"<dp>";"place [2|dagger~my] [3|in hand king Babel]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|B TTJ ] [2|XRBJ ] [3|B JD MLK BBL ]"
Ezechiel;31;10;29;1;"NTN";;"<dp>";"place [3|tree-top~his] [4|to interval branch]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|W ] [2|JTN ] [3|YMRTW ] [4|>L BJN <BWTJM ]"
Ezechiel;31;11;31;1;"NTN";;"<dp>";"place [2|~him] [3|in hand ram, despot people]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|W ] [2|>TNHW ] [3|B JD >JL GWJM ]"
Ezechiel;31;14;43;1;"NTN";;"<dp>";"place [4|& tree-top~their:mm] [5|to interval branch]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|W ] [2|L> ] [3|JTNW ] [4|>T YMRTM ] [5|>L BJN <BTJM ]"
Ezechiel;32;5;17;1;"NTN";;"<dp>";"place [3|& flesh~your:m] [4|upon the mountain]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|W ] [2|NTTJ ] [3|>T BFRK ] [4|<L H HRJM ]"
Ezechiel;32;8;27;1;"NTN";;"<dp>";"place [3|darkness] [4|upon earth~your:m]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|W ] [2|NTTJ ] [3|XCK ] [4|<L >RYK ]"
Ezechiel;32;15;45;1;"NTN";wrn;"<dc>";"make [2|& earth Egypt] (to be (as)/to become/to do) [3|desolation]";?;"[3|desolation] taken as extra direct object besides [2|& earth Egypt]";1;0;0;0;0;0;0;0;0;1;0;"[1|B TTJ ] [2|>T >RY MYRJM ] [3|CMMH ]"
Ezechiel;32;23;72;3;"NTN";;"<dp>";"place [3|terror] [4|in earth alive]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|>CR ] [2|NTNW ] [3|XTJT ] [4|B >RY XJJM ]"
Ezechiel;32;24;75;4;"NTN";;"<dp>";"place [3|terror~their:mm] [4|in earth alive]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|>CR ] [2|NTNW ] [3|XTJTM ] [4|B >RY XJJM ]"
Ezechiel;32;25;77;1;"NTN";;"<di>";"give [3|couch] to [4|to~her]";!;"";1;0;0;0;0;0;0;1;1;0;0;"[1|B TWK XLLJM ] [2|NTNW ] [3|MCKB ] [4|LH ] [5|B KL HMWNH ]"
Ezechiel;32;26;86;1;"NTN";;"<dp>";"place [3|terror~their:mm] [4|in earth alive]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|KJ ] [2|NTNW ] [3|XTJTM ] [4|B >RY XJJM ]"
Ezechiel;32;27;87;4;"NTN";;"<dp>";"place [3|& dagger~their:mm] [4|under part head~their:mm]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|W ] [2|JTNW ] [3|>T XRBWTM ] [4|TXT R>CJHM ]"
Ezechiel;32;32;102;1;"NTN";;"<dp>";"place [3|& terror~my] [4|in earth alive]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|KJ ] [2|NTTJ ] [3|>T XTJTW ] [4|B >RY XJJM ]"
Ezechiel;33;2;5;1;"NTN";;"<l.>";"make [3|&~him] to become [5|look out]";!;"";0;1;0;0;1;0;0;1;0;0;0;"[1|W ] [2|NTNW ] [3|>TW ] [4|LHM ] [5|L YPH ]"
Ezechiel;33;7;26;1;"NTN";;"<n.>";"make [2|~you:m] to be [1|look out]";!;"";0;1;1;0;1;0;0;0;0;0;0;"[1|YPH ] [2|NTTJK ] [3|L BJT JFR>L ]"
Ezechiel;33;27;102;1;"NTN";err;"<c.>";"!not defined principal=[3|~him], secundary(clause)=[2|<relative> upon face the open field]!";-;"";0;1;0;0;1;1;1;0;0;0;0;"[1|W ] [2|L  XJH ] [3|NTTJW ]"
Ezechiel;33;28;104;1;"NTN";;"<n.>";"make [3|& the earth] to be [4|desolation and devastation]";!;"";0;1;1;0;0;0;0;0;0;0;0;"[1|W ] [2|NTTJ ] [3|>T H >RY ] [4|CMMH W MCMH ]"
Ezechiel;33;29;107;3;"NTN";;"<n.>";"make [2|& the earth] to be [3|desolation and devastation]";!;"";0;1;1;0;0;0;0;0;0;0;0;"[1|B TTJ ] [2|>T H >RY ] [3|CMMH W MCMH ] [4|<L KL TW<BTM ]"
Ezechiel;34;26;92;1;"NTN";;"<n.>";"make [3|&~them:mm and surrounding hill~my] to be [4|blessing]";!;"";0;1;1;0;0;0;0;0;0;0;0;"[1|W ] [2|NTTJ ] [3|>WTM W SBJBWT GB<TJ ] [4|BRKH ]"
Ezechiel;34;27;95;1;"NTN";;"<d->";"produce; yield; give [4|& fruit~his]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|NTN ] [3|<Y H FDH ] [4|>T PRJW ]"
Ezechiel;34;27;96;1;"NTN";;"<d->";"produce; yield; give [4|produce~her]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|H >RY ] [3|TTN ] [4|JBWLH ]"
Ezechiel;35;3;8;1;"NTN";;"<n.>";"make [2|~you:m] to be [3|desolation and devastation]";!;"";0;1;1;0;0;0;0;0;0;0;0;"[1|W ] [2|NTTJK ] [3|CMMH W MCMH ]"
Ezechiel;35;7;19;1;"NTN";;"<l.>";"make [3|& mountain Seir] to become [4|<uncertain> and desolation]";!;"";0;1;0;0;1;0;0;0;0;0;0;"[1|W ] [2|NTTJ ] [3|>T HR F<JR ] [4|L CMMH W CMMH ]"
Ezechiel;35;9;23;1;"NTN";;"<n.>";"make [2|~you:m] to be [1|desolation eternity]";!;"";0;1;1;0;0;0;0;0;0;0;0;"[1|CMMWT <WLM ] [2|>TNK ]"
Ezechiel;36;5;19;2;"NTN";;"<l.>";"make [3|& earth~my] to become [5|possession]";!;"";0;1;0;0;1;0;0;1;0;0;0;"[1|>CR ] [2|NTNW ] [3|>T >RYJ ] [4|LHM ] [5|L MWRCH ] [6|B FMXT KL LBB B C>V NPC ]"
Ezechiel;36;8;30;3;"NTN";;"<d->";"produce; yield; give [1|branches~your:mm]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|<NPKM ] [2|TTNW ]"
Ezechiel;36;26;87;1;"NTN";;"<di>";"give [4|heart new] to [3|to~you:mm]";!;"";1;0;0;0;0;0;0;1;0;0;0;"[1|W ] [2|NTTJ ] [3|LKM ] [4|LB XDC ]"
Ezechiel;36;26;88;1;"NTN";;"<dp>";"place [2|wind new] [4|in interior~your:mm]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|W ] [2|RWX XDCH ] [3|>TN ] [4|B QRBKM ]"
Ezechiel;36;26;90;1;"NTN";;"<di>";"give [4|heart flesh] to [3|to~you:mm]";!;"";1;0;0;0;0;0;0;1;0;0;0;"[1|W ] [2|NTTJ ] [3|LKM ] [4|LB BFR ]"
Ezechiel;36;27;91;1;"NTN";;"<dp>";"place [2|& wind~my] [4|in interior~your:mm]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|W ] [2|>T RWXJ ] [3|>TN ] [4|B QRBKM ]"
Ezechiel;36;28;93;2;"NTN";;"<-->";"(act of) producing; yielding; giving (in itself)";!;"";0;0;0;0;1;0;0;0;0;0;0;"[1|>CR ] [2|NTTJ ] [3|L >BTJKM ]"
Ezechiel;36;29;99;1;"NTN";wrn;"<dc>";"make [5|hunger] (to be (as)/to become/to do) [4|upon~you:mm]";?;"[4|upon~you:mm] taken as extra direct object besides [5|hunger]";1;0;0;0;0;0;0;0;0;1;0;"[1|W ] [2|L> ] [3|>TN ] [4|<LJKM ] [5|R<B ]"
Ezechiel;37;6;21;1;"NTN";wrn;"<dc>";"make [4|sinew] (to be (as)/to become/to do) [3|upon~you:mm]";?;"[3|upon~you:mm] taken as extra direct object besides [4|sinew]";1;0;0;0;0;0;0;0;0;1;0;"[1|W ] [2|NTTJ ] [3|<LJKM ] [4|GDJM ]"
Ezechiel;37;6;24;1;"NTN";;"<dp>";"place [4|wind] [3|in~you:mm]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|W ] [2|NTTJ ] [3|BKM ] [4|RWX ]"
Ezechiel;37;14;66;1;"NTN";;"<dp>";"place [3|wind~my] [4|in~you:mm]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|W ] [2|NTTJ ] [3|RWXJ ] [4|BKM ]"
Ezechiel;37;19;84;1;"NTN";;"<n.>";"make [3|&~them:mm] to be [5|& tree Judah]";!;"";0;1;1;0;0;0;0;0;0;1;0;"[1|W ] [2|NTTJ ] [3|>WTM ] [4|<LJW ] [5|>T <Y JHWDH ]"
Ezechiel;37;25;107;2;"NTN";;"<-->";"(act of) producing; yielding; giving (in itself)";!;"";0;0;0;0;1;0;0;0;0;0;0;"[1|>CR ] [2|NTTJ ] [3|L <BDJ L J<QB ]"
Ezechiel;37;26;112;1;"NTN";;"<d->";"produce; yield; give [2|~them:mm]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|NTTJM ]"
Ezechiel;37;26;114;1;"NTN";;"<dp>";"place [3|& sanctuary~my] [4|in midst~their:mm]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|W ] [2|NTTJ ] [3|>T MQDCJ ] [4|B TWKM ] [5|L <WLM ]"
Ezechiel;38;4;8;1;"NTN";;"<dp>";"place [3|thorn] [4|in jaw~your:m]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|W ] [2|NTTJ ] [3|XXJM ] [4|B LXJJK ]"
Ezechiel;39;4;12;1;"NTN";;"<l.>";"make [2|~you:m] to become [1|bird of prey bird whole wing and wild animal the open field] [3|food]";!;"";0;1;0;0;2;0;0;0;0;0;0;"[1|L <JV YPWR KL KNP W XJT H FDH ] [2|NTTJK ] [3|L >KLH ]"
Ezechiel;39;11;36;1;"NTN";;"<n.>";"make [3|place] to be [4|valley the pass front the sea]";!;"";0;1;1;0;1;0;0;0;0;0;0;"[1|>TN ] [2|L GWG ] [3|MQWM ] [4|GJ H <BRJM QDMT H JM ]"
Ezechiel;39;21;65;1;"NTN";;"<dp>";"place [3|& weight~my] [4|in the people]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|W ] [2|NTTJ ] [3|>T KBWDJ ] [4|B  GWJM ]"
Ezechiel;39;23;68;5;"NTN";;"<dp>";"place [2|~them:mm] [3|in hand adversary~their:mm]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|W ] [2|>TNM ] [3|B JD YRJHM ]"
Ezechiel;43;8;22;1;"NTN";wrn;"<dc>";"make [2|threshold~their:mm] (to be (as)/to become/to do) [3|together with threshold~my]";?;"[3|together with threshold~my] taken as extra direct object besides [2|threshold~their:mm]";1;0;0;0;0;0;0;0;0;1;0;"[1|B TTM ] [2|SPM ] [3|>T SPJ ]"
Ezechiel;43;19;59;5;"NTN";wrn;"<dc>";"make [4|young bull son cattle] (to be (as)/to become/to do) [3|to the priest the Levite]";?;"[3|to the priest the Levite] taken as extra direct object besides [4|young bull son cattle]";1;0;0;0;0;0;0;0;0;1;0;"[1|W ] [2|NTTH ] [3|>L H KHNJM H LWJM ] [4|PR BN BQR ] [5|L XV>T ]"
Ezechiel;43;20;62;1;"NTN";;"<-->";"(act of) producing; yielding; giving (in itself)";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|NTTH ] [3|<L >RB< QRNTJW W >L >RB< PNWT H <ZRH W >L H GBWL ] [4|SBJB ]"
Ezechiel;44;14;42;1;"NTN";;"<n.>";"make [3|&~them:mm] to be [4|keep guard-post the house]";!;"";0;1;1;0;0;0;0;0;0;0;0;"[1|W ] [2|NTTJ ] [3|>WTM ] [4|CMRJ MCMRT H BJT ] [5|L KL <BDTW W L KL ]"
Ezechiel;44;30;84;1;"NTN";;"<l.>";"make [2|beginning dough~your:mm] to become [4|the priest]";!;"";0;1;0;0;1;1;0;0;0;0;0;"[1|W ] [2|R>CJT <RSWTJKM ] [3|TTNW ] [4|L  KHN ]"
Ezechiel;45;6;13;1;"NTN";;"<n.>";"make [2|land property the town] to be [4|five thousand breadth and length five and twenty thousand]";!;"";0;1;1;0;0;0;0;0;0;0;0;"[1|W ] [2|>XZT H <JR ] [3|TTNW ] [4|XMCT >LPJM RXB W >RK XMCH W <FRJM >LP ] [5|L <MT TRWMT H QDC ]"
Ezechiel;45;8;18;1;"NTN";;"<l.>";"make [2|the earth] to become [4|house Israel]";!;"";0;1;0;0;1;0;0;0;0;0;0;"[1|W ] [2|H >RY ] [3|JTNW ] [4|L BJT JFR>L ] [5|L CBVJHM ]"
Ezechiel;45;19;45;1;"NTN";err;"<-p>";"!not encountered!";-;"";0;0;0;0;0;0;0;0;1;0;0;"[1|W ] [2|NTN ] [3|>L MZWZT H BJT W >L >RB< PNWT H <ZRH L  MZBX W <L MZWZT C<R H XYR H PNJMJT ]"
Ezechiel;46;16;42;1;"NTN";;"<l.>";"make [4|present] to become [5|man from son~his]";!;"";0;1;0;0;1;0;0;0;0;0;0;"[1|KJ ] [2|JTN ] [3|H NFJ> ] [4|MTNH ] [5|L >JC M BNJW ]"
Ezechiel;46;17;46;1;"NTN";;"<l.>";"make [4|present from heritage~his] to become [5|one from servant~his]";!;"";0;1;0;0;1;0;0;0;0;0;0;"[1|W ] [2|KJ ] [3|JTN ] [4|MTNH M NXLTW ] [5|L >XD M <BDJW ]"
Ezechiel;47;14;60;2;"NTN";;"<l.>";"make [1|to ~her] to become [2|father~your:mm]";!;"";0;1;0;0;1;0;0;0;0;0;0;"[1|L TTH ] [2|L >BTJKM ]"
Ezechiel;47;23;82;3;"NTN";;"<d->";"produce; yield; give [3|heritage~his]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|CM ] [2|TTNW ] [3|NXLTW ]"
Hosea;2;10;41;2;"NTN";;"<di>";"give [5|the corn and the wine and the oil] to [4|to~her]";!;"";1;0;0;0;0;0;0;1;0;0;0;"[1|KJ ] [2|>NKJ ] [3|NTTJ ] [4|LH ] [5|H DGN W H TJRWC W H JYHR ]"
Hosea;2;14;50;2;"NTN";;"<-i>";"produce for; yield for; give to [3|to~me]";!;"";0;0;0;0;0;0;0;1;0;0;0;"[1|>CR ] [2|NTNW ] [3|LJ ] [4|M>HBJ ]"
Hosea;2;17;60;1;"NTN";;"<di>";"give [4|& vineyard~her] to [3|to~her]";!;"";1;0;0;0;0;0;0;1;1;0;0;"[1|W ] [2|NTTJ ] [3|LH ] [4|>T KRMJH ] [5|M CM ]"
Hosea;5;4;13;1;"NTN";;"<-->";"(act of) producing; yielding; giving (in itself)";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|L> ] [2|JTNW ] [3|M<LLJHM ]"
Hosea;9;14;46;1;"NTN";;"<-i>";"produce for; yield for; give to [2|to~them:mm]";!;"";0;0;0;0;0;0;0;1;0;0;0;"[1|TN ] [2|LHM ]"
Hosea;9;14;47;2;"NTN";;"<d->";"produce; yield; give [1|what]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|MH ] [2|TTN ]"
Hosea;9;14;48;1;"NTN";;"<di>";"give [3|womb be bereaved of children and breast shrivel] to [2|to~them:mm]";!;"";1;0;0;0;0;0;0;1;0;0;0;"[1|TN ] [2|LHM ] [3|RXM MCKJL W CDJM YMQJM ]"
Hosea;11;8;24;1;"NTN";;"<d->";"produce; yield; give [2|~you:m]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|>JK ] [2|>TNK ]"
Hosea;11;8;25;1;"NTN";;"<d->";"produce; yield; give [2|~you:m]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|>JK ] [2|>TNK ] [3|K >DMH ]"
Hosea;13;10;30;1;"NTN";;"<di>";"give [3|king and chief] to [2|to~me]";!;"";1;0;0;0;0;0;0;1;0;0;0;"[1|TNH ] [2|LJ ] [3|MLK W FRJM ]"
Hosea;13;11;31;1;"NTN";;"<di>";"give [3|king] to [2|to~you:m]";!;"";1;0;0;0;0;0;0;1;0;0;0;"[1|>TN ] [2|LK ] [3|MLK ] [4|B >PJ ]"
Joel;2;11;34;1;"NTN";;"<d->";"produce; yield; give [4|sound~his]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|JHWH ] [3|NTN ] [4|QWLW ] [5|L PNJ XJLW ]"
Joel;2;17;57;1;"NTN";;"<l.>";"make [4|heritage~your:m] to become [5|reproach]";!;"";0;1;0;0;1;1;0;0;0;0;0;"[1|W ] [2|>L ] [3|TTN ] [4|NXLTK ] [5|L XRPH ]"
Joel;2;19;66;1;"NTN";;"<n.>";"make [4|&~you:mm] to be [6|reproach]";!;"";0;1;1;0;0;0;0;0;0;0;0;"[1|W ] [2|L> ] [3|>TN ] [4|>TKM ] [5|<WD ] [6|XRPH ] [7|B  GWJM ]"
Joel;2;22;79;1;"NTN";;"<d->";"produce; yield; give [3|power~their:mm]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|T>NH W GPN ] [2|NTNW ] [3|XJLM ]"
Joel;2;23;82;1;"NTN";;"<di>";"give [4|& the teacher] to [3|to~you:mm]";!;"";1;0;0;0;0;0;0;1;0;0;0;"[1|KJ ] [2|NTN ] [3|LKM ] [4|>T H MWRH ] [5|L YDQH ]"
Joel;3;3;7;1;"NTN";;"<d->";"produce; yield; give [3|sign]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|NTTJ ] [3|MWPTJM ] [4|B  CMJM W B  >RY ]"
Joel;4;3;4;5;"NTN";;"<dp>";"place [3|the boy] [4|in the fornicate]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|W ] [2|JTNW ] [3|H JLD ] [4|B  ZWNH ]"
Joel;4;16;41;1;"NTN";;"<d->";"produce; yield; give [4|sound~his]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|M JRWCLM ] [3|JTN ] [4|QWLW ]"
Amos;1;2;4;1;"NTN";;"<dp>";"place [4|sound~his] [2|from Jerusalem]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|W ] [2|M JRWCLM ] [3|JTN ] [4|QWLW ]"
Amos;3;4;8;1;"NTN";;"<d->";"produce; yield; give [4|sound~his]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|H ] [2|JTN ] [3|KPJR ] [4|QWLW ] [5|M M<NTW ]"
Amos;4;6;17;1;"NTN";;"<di>";"give [5|innocence tooth] to [4|to~you:mm]";!;"";1;0;0;0;0;0;0;1;1;0;0;"[1|W ] [2|GM >NJ ] [3|NTTJ ] [4|LKM ] [5|NQJWN CNJM ] [6|B KL <RJKM ]"
Amos;9;15;55;2;"NTN";;"<-i>";"produce for; yield for; give to [3|to~them:mm]";!;"";0;0;0;0;0;0;0;1;0;0;0;"[1|>CR ] [2|NTTJ ] [3|LHM ]"
Obadia;1;2;7;1;"NTN";;"<n.>";"make [3|~you:m] to be [2|small]";!;"";0;1;1;0;0;0;0;0;0;0;0;"[1|HNH ] [2|QVN ] [3|NTTJK ] [4|B  GWJM ]"
Jona;1;3;9;1;"NTN";;"<d->";"produce; yield; give [3|hire~her]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|JTN ] [3|FKRH ]"
Jona;1;14;62;1;"NTN";wrn;"<dc>";"make [5|blood innocent] (to be (as)/to become/to do) [4|upon~us]";?;"[4|upon~us] taken as extra direct object besides [5|blood innocent]";1;0;0;0;0;0;0;0;0;1;0;"[1|W ] [2|>L ] [3|TTN ] [4|<LJNW ] [5|DM NQJ> ]"
Micha;1;14;39;1;"NTN";;"<dp>";"place [3|act of sending] [4|upon Moresheth Gath]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|LKN ] [2|TTNJ ] [3|CLWXJM ] [4|<L MWRCT_GT ]"
Micha;3;5;10;1;"NTN";wrn;"<-c>";"produce; yield; give [5|upon mouth~their:mm]";?;"[5|upon mouth~their:mm] taken as extra direct object besides ";0;0;0;0;0;0;0;0;0;1;0;"[1|W ] [2|>CR ] [3|L> ] [4|JTN ] [5|<L PJHM ]"
Micha;5;2;4;1;"NTN";;"<d->";"produce; yield; give [1|~them:mm]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|JTNM ] [2|<D <T ]"
Micha;6;7;17;1;"NTN";;"<n.>";"make [3|first-born~my] to be [4|rebellion~my]";!;"";0;1;1;0;0;0;0;0;0;0;0;"[1|H ] [2|>TN ] [3|BKWRJ ] [4|PC<J ]"
Micha;6;14;32;1;"NTN";;"<d->";"produce; yield; give [2|<relative> escape]";!;"";0;0;0;0;1;0;1;0;0;0;0;"[1|W ] [2|L  XRB ] [3|>TN ]"
Micha;6;16;38;2;"NTN";;"<l.>";"make [2|&~you:m] to become [3|destruction]";!;"";0;1;0;0;1;0;0;0;0;0;0;"[1|LM<N TTJ ] [2|>TK ] [3|L CMH ]"
Micha;7;20;60;1;"NTN";;"<l.>";"make [2|trustworthiness] to become [3|Jacob]";!;"";0;1;0;0;1;0;0;0;0;0;0;"[1|TTN ] [2|>MT ] [3|L J<QB ]"
Habakuk;3;10;36;1;"NTN";;"<d->";"produce; yield; give [3|sound~his]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|NTN ] [2|THWM ] [3|QWLW ]"
Zephania;3;5;16;1;"NTN";;"<d->";"produce; yield; give [2|justice~his]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|B  BQR B  BQR ] [2|MCPVW ] [3|JTN ]"
Zephania;3;20;71;1;"NTN";err;"<-p>";"!not encountered!";-;"";0;0;0;0;1;0;0;0;1;1;0;"[1|KJ ] [2|>TN ] [3|>TKM ] [4|L CM W L THLH ] [5|B KL <MJ H >RY ]"
Haggai;2;9;27;1;"NTN";;"<dp>";"place [4|peace] [2|in the place the this]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|W ] [2|B  MQWM H ZH ] [3|>TN ] [4|CLWM ]"
Sacharia;3;7;25;1;"NTN";;"<di>";"give [4|passage] to [3|to~you:m]";!;"";1;0;0;0;0;0;0;1;0;0;0;"[1|W ] [2|NTTJ ] [3|LK ] [4|MHLKJM ] [5|BJN H <MDJM H >LH ]"
Sacharia;3;9;28;2;"NTN";err;"<-p>";"!not encountered!";-;"";0;0;0;0;0;0;0;0;1;0;0;"[1|>CR ] [2|NTTJ ] [3|L PNJ JHWC< ]"
Sacharia;7;11;19;1;"NTN";;"<d->";"produce; yield; give [3|shoulder rebel]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|JTNW ] [3|KTP SRRT ]"
Sacharia;8;12;31;1;"NTN";;"<d->";"produce; yield; give [3|fruit~her]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|H GPN ] [2|TTN ] [3|PRJH ]"
Sacharia;8;12;32;1;"NTN";;"<d->";"produce; yield; give [4|& produce~her]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|H >RY ] [3|TTN ] [4|>T JBWLH ]"
Sacharia;8;12;33;1;"NTN";;"<d->";"produce; yield; give [4|dew~their:mm]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W ] [2|H CMJM ] [3|JTNW ] [4|VLM ]"
Sacharia;10;1;3;1;"NTN";;"<di>";"give [2|rain rain] to [4|to~them:mm]";!;"";1;0;0;0;0;0;0;1;0;0;0;"[1|W ] [2|MVR GCM ] [3|JTN ] [4|LHM ]"
Maleachi;2;2;3;2;"NTN";;"<l.>";"make [2|weight] to become [3|name~my]";!;"";0;1;0;0;1;0;0;0;0;0;0;"[1|L TT ] [2|KBWD ] [3|L CMJ ]"
Maleachi;2;5;15;1;"NTN";;"<n.>";"make [2|~them:mm] to be [4|fear]";!;"";0;1;1;0;0;0;0;1;0;0;0;"[1|W ] [2|>TNM ] [3|LW ] [4|MWR> ]"
Maleachi;2;9;29;1;"NTN";;"<n.>";"make [4|&~you:mm] to be [5|despise and low to whole the people]";!;"";0;1;1;0;0;0;0;0;0;0;0;"[1|W ] [2|GM >NJ ] [3|NTTJ ] [4|>TKM ] [5|NBZJM W CPLJM L KL H <M ]"
Psalmi;1;3;4;3;"NTN";;"<d->";"produce; yield; give [2|fruit~his]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|>CR ] [2|PRJW ] [3|JTN ] [4|B <TW ]"
Psalmi;2;8;13;1;"NTN";;"<n.>";"make [3|people] to be [4|heritage~your:m]";!;"";0;1;1;0;0;0;0;0;0;0;0;"[1|W ] [2|>TNH ] [3|GWJM ] [4|NXLTK ]"
Psalmi;4;8;22;1;"NTN";;"<dp>";"place [2|joy] [3|in heart~my]";!;"";1;0;0;0;0;0;0;0;1;0;0;"[1|NTTH ] [2|FMXH ] [3|B LBJ ] [4|M <T ]"
